limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default
357.17,2,2,2,48,1,2,0,0,0,0,111.9,52.61,328.46,304.24,310.38,266.88,0.0,328.46,39.5,9.93,9.22,9.57,0
2857.4,2,2,2,22,0,0,0,0,0,0,2740.85,2522.15,2446.72,970.09,989.8,1044.56,125.01,360.46,34.5,71.43,71.43,37.04,0
714.35,2,2,1,30,0,0,0,0,0,0,120.23,0.0,0.0,0.0,75.19,75.19,0.0,0.0,0.0,75.19,0.0,0.0,0
4643.27,2,2,1,43,0,0,0,0,0,0,81.86,242.02,100.4,128.19,398.29,55.11,242.02,100.4,128.19,405.43,55.11,39.61,0
714.35,2,3,2,35,0,0,0,2,0,0,382.32,405.46,474.94,443.54,449.36,439.5,54.18,101.87,0.0,17.86,25.0,17.86,0
5357.62,2,2,2,42,0,0,0,0,0,0,100.01,2413.36,0.0,0.0,238.38,0.0,2413.36,0.0,0.0,238.38,0.0,0.0,0
1071.52,1,1,2,30,1,2,2,2,0,0,785.64,762.78,839.22,815.07,834.07,855.9,0.0,89.29,0.0,32.15,35.72,42.86,1
1071.52,1,3,2,25,0,0,0,0,0,0,43.25,-1.79,-15.72,-29.65,-43.58,-43.58,0.0,0.0,0.0,0.0,0.0,71.43,0
1785.87,2,2,2,27,0,0,0,0,0,0,1212.39,1042.74,995.16,758.25,720.71,688.45,54.04,71.43,71.43,35.72,35.72,35.72,0
16787.21,1,1,1,40,1,2,0,0,0,0,9889.45,8613.38,7294.33,5402.38,4932.12,3896.56,179.09,357.17,186.23,160.73,178.59,150.01,0
5357.62,2,1,2,25,3,3,2,2,2,2,5259.76,5291.79,5244.9,5180.36,5191.5,5197.11,289.31,185.8,189.3,189.3,189.3,196.45,1
10715.24,2,2,2,30,0,0,0,0,2,0,78.08,0.0,10.36,25.25,5.75,275.2,0.0,10.36,43.18,0.0,275.2,135.65,0
5357.62,1,1,2,28,0,0,0,0,0,0,3161.21,2096.58,2152.05,2223.23,2293.13,2363.32,78.58,89.29,107.15,107.15,107.15,107.15,0
1785.87,2,3,1,46,0,0,0,0,0,0,1742.87,1742.91,1754.26,1714.12,0.0,0.0,71.43,71.43,36.36,0.0,0.0,0.0,0
1785.87,1,3,1,45,0,0,0,0,0,0,190.7,42.47,0.0,0.0,0.0,0.0,42.47,10.72,0.0,0.0,0.0,0.0,0
7500.67,2,2,2,28,0,0,0,0,0,0,77.22,2.18,9262.36,4995.48,60.15,29.5,2.18,4643.27,357.17,60.15,29.5,64.04,0
1785.87,1,2,2,25,0,0,0,0,0,0,971.73,0.0,528.8,525.01,535.73,17.75,0.0,528.8,10.5,10.72,17.79,35.82,0
7143.49,2,2,2,35,0,0,0,0,0,0,232.59,154.01,0.0,86.15,49.86,0.0,71.43,0.0,86.15,49.86,0.0,14.14,0
8215.02,2,1,1,30,0,0,0,0,0,0,499.87,1002.38,833.15,488.76,460.15,395.32,1003.55,834.07,488.76,460.15,395.32,408.47,0
1785.87,2,2,2,24,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7500.67,2,2,1,39,0,0,0,0,0,0,29.86,151.69,612.98,462.51,429.43,261.59,152.8,614.8,214.84,74.4,262.88,433.68,0
1785.87,1,3,2,23,0,0,0,0,0,0,284.49,300.17,365.75,6.07,-7.86,13.93,53.58,71.43,6.07,0.0,35.72,118.19,0
4643.27,1,1,1,45,0,0,0,0,0,0,2078.04,2112.12,2184.34,2227.95,2279.92,2325.17,103.08,103.87,76.04,84.08,84.51,81.83,0
1785.87,2,1,1,50,1,2,0,0,0,0,1792.12,1724.26,1773.23,1573.39,1639.86,1620.97,0.0,277.7,107.15,107.15,178.59,107.15,0
6071.97,2,1,2,29,0,0,0,2,0,0,3791.27,4119.4,4587.55,4461.43,4550.16,4651.95,393.64,535.76,0.0,216.41,181.02,182.98,0
11429.59,1,4,1,47,0,0,0,0,0,0,312.46,197.05,177.87,277.67,92.22,134.37,45.9,178.41,279.81,92.47,134.76,0.0,0
1071.52,2,3,1,48,0,0,0,2,0,0,1319.97,1265.18,1275.61,1149.85,1070.77,1006.91,55.47,119.47,0.0,35.72,35.72,35.72,0
17858.74,1,1,1,53,1,1,0,0,0,0,257.02,-42.47,165.69,100.01,30.5,387.68,0.0,265.7,0.0,30.5,357.17,475.51,0
8215.02,1,2,1,36,0,0,0,0,0,0,0.0,0.0,100.01,12.36,12.36,35.68,0.0,100.01,12.36,0.0,35.68,0.0,0
14286.99,1,1,1,47,0,0,0,0,0,0,3772.12,3839.45,3970.0,4016.22,3483.28,3030.91,139.44,201.66,178.59,107.15,178.59,178.59,0
1785.87,1,3,1,42,0,0,0,0,0,0,1708.65,1758.94,1799.3,336.03,343.07,350.25,77.86,82.51,12.0,12.43,12.86,12.47,0
2143.05,2,3,1,46,0,0,0,0,0,0,2092.47,2116.26,1872.06,1587.14,1003.59,955.41,96.44,79.26,61.68,40.0,53.58,39.29,0
5357.62,2,1,1,25,0,0,0,0,0,0,297.13,180.59,87.19,159.69,87.19,0.0,180.59,87.19,159.69,87.19,0.0,142.41,0
6786.32,2,1,2,26,1,0,0,0,0,0,0.0,79.86,188.05,179.8,38.97,0.0,79.86,116.62,109.3,0.79,0.0,0.0,0
4286.1,1,2,1,39,0,0,0,0,0,0,1071.52,0.0,385.03,0.0,428.61,0.0,0.0,385.03,0.0,428.61,0.0,35.72,0
1785.87,2,4,1,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3571.75,2,1,1,43,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15001.34,2,2,2,29,0,0,0,0,0,0,9538.35,9736.8,9943.99,10171.52,10766.6,11021.38,357.17,364.32,392.89,767.93,428.61,535.76,0
2143.05,1,2,1,45,0,0,0,0,0,0,2418.75,2482.4,2090.76,2025.36,655.49,649.88,107.15,443.72,71.43,71.43,35.72,35.72,0
6786.32,1,1,2,33,0,0,0,0,0,0,19.5,43.33,556.16,522.37,1018.66,890.08,43.33,556.16,0.0,1018.66,0.0,0.0,0
2500.22,1,2,2,39,2,2,2,2,2,2,1197.29,1296.65,1336.69,1375.55,1342.83,1424.31,119.65,71.43,71.43,0.0,109.12,60.72,1
1071.52,2,3,2,22,0,0,0,0,0,0,740.82,782.43,828.04,474.08,108.12,113.47,53.58,60.72,26.79,7.14,7.14,3.57,0
13929.82,1,2,2,33,0,0,0,0,0,0,1078.99,1114.14,1122.96,1357.3,1725.19,1004.77,64.43,91.47,290.1,392.89,714.89,35.79,0
714.35,2,1,2,23,0,0,0,0,0,0,577.84,452.25,477.44,501.69,515.22,500.9,46.43,46.43,46.43,21.43,21.43,21.43,0
2143.05,2,2,2,27,0,0,0,3,2,2,1094.42,1206.79,1501.03,1466.81,1432.59,1524.96,142.41,315.21,0.0,0.0,121.44,64.29,0
10000.89,2,2,2,43,0,2,2,0,0,0,149.01,127.15,-1.43,-1.43,291.45,23.47,0.0,1.43,0.0,292.88,23.47,0.11,0
10358.07,2,2,3,49,0,0,0,0,0,0,1876.85,1922.64,1923.06,1946.1,1971.53,1995.82,90.79,68.79,68.97,71.04,71.51,72.44,0
8572.19,2,2,1,38,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2857.4,1,2,1,31,0,0,0,0,0,0,2523.94,2222.45,942.94,971.55,977.34,-142.87,72.72,53.58,42.9,53.58,71.43,71.43,0
7143.49,2,2,2,31,1,0,0,0,0,0,0.0,0.0,227.59,69.9,0.0,21.29,0.0,227.59,69.9,0.0,21.29,28.18,0
14644.16,1,2,2,42,0,0,0,0,0,0,254.09,293.7,234.2,576.05,269.27,189.3,296.78,237.34,576.52,0.0,189.3,200.02,0
7143.49,1,1,2,37,2,2,2,2,2,2,5612.32,5950.17,6014.32,5864.17,6037.29,6146.41,482.19,214.3,0.0,267.88,214.3,142.87,1
1785.87,1,3,1,56,0,0,0,0,0,0,883.26,724.53,929.58,430.72,348.78,360.64,47.79,36.11,17.22,8.14,13.04,45.04,0
1071.52,2,1,2,25,0,0,0,0,0,0,943.55,979.41,1020.56,1043.74,1016.2,974.02,51.72,57.15,53.58,35.72,35.72,42.86,0
2857.4,2,2,2,26,0,0,0,0,0,0,2013.5,2046.65,2072.22,2020.04,2067.68,2095.08,76.04,71.93,70.9,107.15,107.19,80.94,0
5000.45,2,2,1,36,0,0,0,2,0,2,15.36,10.82,319.1,20.72,323.99,225.63,10.82,323.64,0.0,323.99,0.0,23.43,1
1785.87,1,1,2,22,0,0,0,0,0,0,1366.23,1231.86,1151.96,220.81,611.41,318.67,142.87,53.58,53.58,89.29,17.86,14.29,0
357.17,1,3,2,44,1,2,0,0,0,0,279.17,269.38,305.78,341.85,348.64,360.96,0.0,41.04,41.4,12.47,17.93,7.14,0
8572.19,1,2,1,38,2,2,0,0,0,0,254.42,244.59,29.86,89.58,59.72,29.86,29.86,29.86,89.58,0.0,0.0,20.11,1
5357.62,2,2,1,30,1,2,0,0,0,0,1302.69,1212.5,1268.61,1091.67,780.39,898.94,0.0,179.84,178.59,32.15,357.17,250.02,1
8215.02,2,1,2,33,0,0,0,0,0,0,6163.66,6250.09,4759.82,4103.54,4183.91,4295.1,250.02,214.3,160.73,142.87,178.59,160.73,0
2143.05,1,1,2,31,0,0,0,0,0,0,2069.36,1776.59,1835.88,0.0,0.0,0.0,107.15,107.15,0.0,0.0,0.0,0.0,0
1785.87,2,2,1,48,0,0,0,0,0,0,449.75,460.72,261.2,287.03,141.05,963.8,72.04,71.43,42.86,3.57,963.8,178.59,0
1785.87,1,1,2,23,0,0,0,0,0,0,737.74,775.71,797.07,813.0,722.6,694.53,60.76,46.4,26.61,25.4,35.72,24.47,0
1785.87,2,3,1,36,0,2,2,0,0,0,1848.06,3435.02,1743.98,1378.69,697.96,707.03,10.72,186.52,72.65,26.57,185.73,28.22,1
17858.74,2,1,1,44,0,0,0,0,0,0,2568.84,13143.28,10535.55,6772.46,4588.23,5968.57,13151.14,231.66,8.36,3.21,5968.96,13304.58,0
10358.07,2,1,1,30,0,0,0,0,0,0,46.86,46.86,46.83,53.08,53.15,58.93,47.08,47.04,53.33,53.4,59.18,1259.65,1
5000.45,1,1,2,29,0,0,0,0,0,0,25.0,25.0,25.0,110.9,44.97,25.0,25.0,25.0,110.9,44.97,25.0,25.0,0
8572.19,1,2,2,29,0,0,0,0,0,0,13.93,0.0,13.93,27.86,0.0,0.0,0.0,27.86,27.86,0.0,0.0,0.0,0
2500.22,2,2,2,26,0,0,0,0,0,0,251.92,348.64,1818.95,1735.44,1761.69,1810.34,107.15,1607.29,107.15,71.43,89.29,71.43,0
7143.49,2,1,1,40,2,2,2,2,2,2,2874.11,2960.05,3032.41,3063.06,3107.53,3182.86,150.01,146.44,107.15,121.44,125.01,0.0,1
7143.49,1,1,3,43,0,0,0,0,0,0,352.64,-25.32,367.57,0.0,20.79,10.39,0.0,392.89,0.0,31.18,0.0,10.39,0
714.35,2,1,2,22,2,2,2,2,2,2,579.8,733.89,733.71,699.06,729.96,714.14,192.27,23.57,0.0,54.93,0.0,94.94,1
1785.87,1,2,1,40,0,0,0,0,0,0,1137.67,1018.88,2144.19,908.76,700.06,693.1,57.15,72.08,53.58,35.72,53.58,35.72,1
5357.62,1,1,2,25,0,0,0,0,0,0,1841.88,1891.31,3397.95,1127.89,931.83,593.77,107.15,2146.12,71.43,71.43,178.59,214.3,0
10715.24,1,1,1,40,0,0,0,0,0,0,176.8,-12.04,-12.04,-12.04,-12.04,-12.04,0.0,0.0,0.0,0.0,0.0,71.43,0
2857.4,2,2,2,23,1,0,2,0,0,0,35.65,244.95,67.11,40.9,261.74,132.26,245.06,0.39,40.93,261.77,132.3,15.22,0
5357.62,2,3,2,47,0,0,0,0,0,0,5479.49,5490.49,5376.91,5468.45,5431.2,5410.13,250.02,250.02,250.02,185.73,196.45,225.02,0
11429.59,1,1,1,41,0,0,0,0,0,0,11475.35,11588.5,9082.7,7376.41,7239.82,7262.51,964.37,607.2,251.09,250.02,357.17,1071.52,0
16072.86,1,1,1,38,0,0,0,0,0,0,378.28,282.99,2040.86,542.23,258.84,496.12,284.45,2051.08,544.94,260.13,498.58,397.86,0
1785.87,1,2,2,27,0,0,0,0,0,0,634.74,671.27,680.85,694.45,708.96,724.6,46.83,46.4,24.29,25.11,26.79,22.36,0
357.17,2,2,3,52,1,4,3,2,2,0,305.24,295.28,285.45,307.53,297.35,301.49,0.0,0.0,32.15,0.0,14.29,32.15,1
714.35,1,3,2,49,1,2,2,0,0,0,695.81,669.92,-133.73,610.95,616.13,0.0,0.0,0.0,757.21,12.32,0.0,0.0,1
8215.02,1,1,2,32,0,0,0,0,0,0,52.5,0.0,52.5,26.25,14.97,11.29,0.0,52.5,26.25,14.97,11.29,26.25,0
2143.05,1,2,1,40,0,0,0,0,0,0,674.17,716.64,758.17,805.93,864.04,920.73,53.58,53.58,71.43,71.43,71.43,71.43,1
7500.67,2,1,1,30,1,0,0,0,0,0,0.0,29.29,25.65,15.14,22.54,30.11,29.29,25.65,15.14,22.54,30.11,0.0,0
8215.02,2,1,2,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2500.22,1,1,3,57,0,0,0,0,0,0,2478.72,2512.8,2497.94,2433.0,2355.28,2232.16,95.26,82.9,85.4,82.72,88.08,51.83,0
7143.49,2,2,2,26,0,0,0,0,0,0,812.11,434.65,511.76,579.41,354.14,400.96,107.15,214.3,107.15,71.54,110.76,18.93,0
1785.87,1,1,2,22,0,0,0,0,0,0,1614.14,354.32,606.88,633.16,656.88,660.42,178.59,1142.64,53.58,42.86,357.17,35.72,0
7143.49,2,1,2,28,0,0,0,0,0,0,12.11,190.09,277.02,171.16,110.97,622.31,190.09,277.02,0.0,1382.27,597.34,228.34,0
10358.07,2,3,1,46,0,0,0,0,0,0,1084.56,1163.35,1318.62,1323.8,413.11,1145.0,1163.5,1320.9,1323.8,413.11,1145.0,53.61,0
1785.87,2,2,2,44,0,0,0,0,0,0,1750.37,1755.12,1700.44,142.51,13.93,0.0,71.43,35.72,128.58,13.93,0.0,173.94,0
13929.82,2,1,2,32,0,0,0,0,0,0,591.7,721.96,543.05,483.22,505.01,517.76,324.17,285.74,53.58,53.58,18.54,250.02,0
8215.02,2,2,2,52,2,0,2,0,0,0,46.15,140.83,71.08,53.54,21.18,91.19,141.12,0.04,0.32,21.22,91.44,134.26,1
1428.7,2,3,1,43,0,0,0,0,0,0,1366.44,1389.45,1360.94,1293.22,1183.61,1119.35,60.72,53.72,42.86,53.58,53.58,35.72,0
357.17,1,2,2,23,0,0,0,0,0,0,53.72,214.55,231.09,13.93,0.0,27.86,214.55,35.72,13.93,0.0,27.86,0.0,0
1785.87,1,3,1,52,0,0,0,0,0,0,1408.3,1412.55,1410.48,1385.87,1288.94,899.69,63.61,63.22,41.0,41.93,33.9,21.07,0
2857.4,2,2,2,32,0,0,0,0,0,0,1792.62,2060.93,2383.64,2665.45,2646.38,2117.12,357.17,357.17,360.89,178.59,178.59,178.59,0
1785.87,2,1,1,27,1,2,0,0,2,0,679.67,658.31,813.72,1153.82,1125.78,847.36,0.0,178.59,357.17,0.0,240.16,478.08,0
1785.87,2,1,1,45,0,0,0,0,0,0,284.42,59.43,193.16,97.65,284.88,0.0,59.61,193.34,97.65,284.88,0.0,250.02,0
1785.87,2,2,1,24,0,0,0,0,0,2,1660.33,1230.9,957.55,993.27,1060.99,959.23,54.4,57.47,53.58,82.33,0.0,60.76,0
6429.15,2,1,1,39,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11072.42,2,3,1,43,0,0,0,0,0,0,249.09,260.52,254.09,201.52,210.05,200.41,40.61,44.54,38.04,35.72,17.86,17.86,0
8929.37,2,2,2,35,0,0,0,0,0,0,8633.31,7355.8,7518.99,7668.4,7829.91,8175.73,267.2,285.74,274.38,284.99,476.83,107.15,0
5357.62,2,1,1,33,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25359.41,1,2,1,51,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7143.49,1,2,2,36,0,0,0,0,0,0,6790.61,6948.23,6935.44,6766.93,6680.95,6682.1,321.46,321.46,285.74,357.17,285.74,250.02,1
1785.87,1,3,2,30,0,0,0,0,0,0,343.24,326.17,310.06,287.13,176.87,13.93,40.97,41.75,35.72,178.09,13.93,13.93,1
714.35,2,1,2,46,0,0,0,0,0,0,433.82,274.95,214.48,228.98,111.62,113.01,45.47,37.11,35.72,4.39,3.61,1.71,0
17858.74,1,1,1,48,0,0,0,0,0,0,3843.02,3914.81,4050.68,4078.61,4189.12,4299.96,178.59,198.98,148.3,178.59,178.59,178.59,0
1785.87,2,1,2,23,0,0,0,0,0,0,1432.66,1477.99,923.83,948.94,973.27,988.12,80.44,62.04,51.43,40.04,35.86,36.18,0
15715.69,2,1,1,54,0,0,0,0,0,0,10490.83,9090.03,6058.47,6041.25,5443.49,4944.98,346.46,225.84,203.59,171.44,142.87,160.73,0
2857.4,2,2,1,28,0,0,0,0,0,0,5380.87,1865.63,2898.9,2552.73,1025.73,993.41,139.48,2893.12,54.04,1711.62,357.17,71.47,0
5714.8,1,1,2,25,0,0,0,0,0,0,32.07,95.94,6.07,48.68,374.46,444.86,71.43,0.0,48.68,407.96,444.86,866.58,0
5714.8,2,2,1,31,0,0,0,0,0,0,416.04,27.86,0.0,182.16,0.0,0.0,27.86,0.0,182.16,0.0,0.0,0.0,0
5714.8,2,3,1,74,0,0,0,0,0,0,2828.86,2477.94,2364.21,603.8,0.0,706.81,135.12,81.01,603.8,0.0,706.81,944.44,0
11072.42,2,2,2,32,0,0,0,0,0,0,11610.18,11700.72,11510.78,9746.94,7438.41,7379.55,474.83,433.29,305.13,363.78,296.1,267.88,0
1785.87,2,2,1,31,0,0,0,0,0,0,0.0,11.54,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0
12858.29,1,1,2,43,0,0,0,0,0,0,147.66,76.01,34.29,237.81,0.0,0.0,76.22,35.07,244.95,0.0,0.0,0.0,0
2500.22,1,2,1,42,0,0,0,0,0,0,2510.69,2471.61,2371.57,2367.43,2413.79,2402.82,117.87,92.87,92.87,107.15,92.87,92.87,0
5714.8,2,2,2,23,0,0,2,2,0,0,4369.64,4903.22,4878.01,3397.27,3459.13,3623.29,661.42,119.94,0.0,114.3,285.74,155.94,0
2500.22,1,2,2,32,0,0,0,0,0,0,2497.4,2543.01,2523.8,2427.9,2350.39,2359.42,96.72,90.44,91.76,83.01,90.76,81.97,0
6429.15,2,2,2,42,2,2,2,2,2,2,1800.88,1850.81,1870.6,1890.06,1933.14,1970.75,89.29,71.43,71.43,78.58,75.01,78.58,1
13572.64,2,1,2,30,0,0,0,0,0,0,-2.89,-10.82,1159.92,1174.78,1198.82,1216.39,7.96,1185.03,41.83,42.75,44.65,178.59,0
7857.84,2,2,2,31,0,0,0,0,0,0,1383.91,0.0,0.0,3953.89,0.0,0.0,0.0,0.0,3953.89,0.0,0.0,0.0,1
10000.89,2,2,1,48,0,0,0,0,0,0,2840.83,1116.21,1324.08,598.52,339.64,387.93,1117.24,955.69,181.3,340.71,387.93,2005.07,0
1071.52,2,2,1,46,0,0,0,0,0,0,1008.45,1031.31,1051.42,990.73,973.94,978.98,53.0,51.29,40.0,35.54,35.32,28.57,0
2143.05,2,2,2,34,1,2,0,0,0,0,2310.35,2251.49,2144.16,990.27,1010.16,1081.1,0.0,87.83,51.18,35.36,86.4,0.0,0
3571.75,2,3,1,58,0,0,0,0,0,0,3458.2,3514.21,3494.28,3355.19,2788.21,2846.93,128.19,130.58,131.33,98.69,99.54,102.9,0
2143.05,1,1,3,47,0,0,0,0,0,0,1774.77,89.19,2117.01,1003.7,1061.67,916.65,107.4,2117.12,53.58,71.9,35.72,35.72,0
10358.07,1,2,1,44,0,0,0,0,0,0,5.96,22.0,22.86,18.79,12.0,18.82,22.11,22.97,18.86,12.04,18.89,24.86,1
1785.87,2,3,1,52,0,0,0,0,0,0,1721.4,1751.01,1360.3,0.0,371.46,0.0,72.69,58.93,0.0,371.46,0.0,0.0,0
8929.37,1,2,1,32,0,0,0,0,0,0,2833.07,0.0,0.0,6241.59,6127.01,6252.06,0.0,0.0,6241.59,0.0,125.05,5243.11,0
6071.97,2,1,1,38,0,0,0,0,0,0,2561.37,2507.15,1543.35,824.93,835.68,993.55,119.01,277.52,178.59,107.15,178.59,892.94,0
1785.87,2,2,3,51,0,0,0,0,0,0,377.57,88.47,115.51,103.72,0.0,0.0,88.47,103.72,0.0,0.0,0.0,0.0,0
5357.62,2,1,2,23,0,0,0,0,0,0,8.11,238.81,414.64,115.51,50.5,188.62,239.02,414.64,129.4,50.5,188.62,100.79,0
7857.84,1,1,2,38,1,2,0,0,0,0,261.13,199.66,38.07,85.86,47.79,681.56,0.0,38.07,85.86,0.0,681.56,157.91,0
714.35,1,2,2,26,1,0,0,0,0,0,0.0,4.71,359.57,362.32,371.46,0.0,4.71,364.32,19.29,21.43,35.72,0.0,0
1785.87,1,1,1,54,0,0,0,0,0,0,1741.87,1765.12,618.02,630.31,643.49,656.31,77.61,45.97,22.54,23.32,23.5,29.72,0
5357.62,2,3,1,39,0,0,0,0,0,0,186.12,1195.61,660.34,1624.75,323.92,721.6,1197.32,661.34,1275.15,324.99,722.42,742.42,0
714.35,2,3,1,30,0,0,0,0,0,0,439.47,607.2,0.0,0.0,25.0,25.0,184.66,0.0,0.0,25.0,0.0,0.0,0
4286.1,1,2,2,30,0,0,0,0,0,0,89.08,71.11,53.47,35.65,24.9,-3.68,71.33,53.79,35.75,24.97,0.0,32.04,0
3928.92,2,2,1,28,1,2,0,0,0,0,3819.34,3692.51,2707.17,2748.35,2825.43,2583.94,0.96,142.87,107.15,107.15,357.17,107.15,0
17501.56,1,1,1,41,0,0,0,0,0,0,2847.11,2918.37,3061.09,3133.32,3169.1,3267.54,107.15,178.59,142.87,107.15,142.87,178.59,0
2500.22,2,3,2,26,0,0,0,0,0,0,2509.19,1052.99,319.6,321.67,377.53,407.93,71.43,42.86,53.58,71.43,35.72,71.43,0
2857.4,2,3,1,35,0,0,0,0,0,0,1769.59,1800.8,1850.52,1034.52,466.43,481.76,70.36,84.11,53.58,35.72,23.07,71.43,0
17858.74,2,2,1,43,0,0,0,0,0,0,13386.98,12691.24,12603.55,12618.88,13478.74,13046.81,500.04,517.9,464.33,464.33,535.76,535.76,0
1785.87,2,3,1,55,0,0,0,0,2,0,1653.72,387.5,316.35,344.96,334.28,341.24,42.86,40.97,43.65,0.0,12.5,12.07,0
1785.87,1,1,2,30,0,0,0,0,0,0,1757.09,1787.16,1709.26,1746.37,1795.09,1724.3,70.65,64.18,65.58,78.58,71.43,89.29,0
17858.74,1,1,2,41,0,0,0,0,0,0,46.29,0.0,0.0,0.0,0.0,82.15,0.0,0.0,0.0,0.0,82.15,0.0,0
7143.49,1,2,2,48,0,0,0,0,0,0,3988.36,4067.65,4162.69,4300.24,4339.17,4340.32,145.73,160.73,207.16,160.73,178.59,178.59,0
11429.59,1,2,1,37,0,0,0,0,0,0,1554.71,17.79,15.32,509.22,193.48,105.97,17.86,15.39,511.76,194.27,106.44,179.59,0
357.17,2,2,2,21,2,2,3,2,0,0,242.7,371.39,360.53,348.89,301.1,740.6,139.48,0.0,0.0,10.72,77.33,95.22,1
5714.8,2,1,2,28,0,0,0,0,0,0,137.48,228.34,248.92,323.03,83.04,142.8,230.66,249.31,323.03,83.04,178.48,355.28,0
5000.45,1,2,2,25,2,0,0,0,0,0,5096.78,4902.9,4777.82,4296.35,4185.48,4270.92,178.94,227.77,200.16,148.58,294.28,0.0,1
1071.52,2,2,1,38,0,0,0,0,0,0,130.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7500.67,2,1,2,30,1,2,0,0,0,0,2639.63,2577.12,2630.02,2682.2,2746.17,2807.54,0.0,95.51,95.97,107.15,107.15,107.15,0
6071.97,2,1,1,36,0,0,0,0,0,0,1647.04,1723.05,1794.98,1836.24,1872.63,1912.81,113.65,107.15,71.08,71.43,71.43,107.15,0
2857.4,2,2,2,29,0,0,2,2,2,2,1757.16,1929.92,1878.56,2025.5,1971.64,2474.15,224.73,0.0,178.59,0.0,535.76,92.87,0
10000.89,1,2,1,28,0,0,0,0,0,0,863.97,903.44,952.48,961.73,981.94,1011.98,53.58,64.29,35.72,35.72,46.43,35.72,0
2500.22,1,1,2,29,2,2,2,2,2,2,1206.75,1240.47,1281.47,1299.83,1321.19,1348.37,64.29,71.43,50.0,53.58,53.58,57.15,1
5000.45,2,3,1,34,0,0,0,0,0,0,4942.41,4957.44,5081.88,5071.95,3180.11,3357.66,178.59,285.74,225.52,114.3,228.59,75.01,0
2143.05,1,3,2,29,0,0,0,0,0,0,161.12,197.48,233.74,253.34,284.78,322.81,39.15,39.68,23.57,35.72,42.86,0.0,1
5357.62,2,3,1,45,0,0,0,0,0,0,1692.01,1523.42,1511.06,1485.1,1452.59,1403.73,71.43,75.01,65.61,50.0,53.08,56.15,0
7857.84,2,1,1,44,0,0,0,0,0,0,7686.08,7713.87,7745.3,7644.61,7632.04,6803.07,357.17,357.17,250.02,234.59,214.3,178.59,0
1785.87,1,2,2,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7143.49,1,2,1,43,2,3,2,2,2,2,3376.34,3290.51,3385.02,3299.15,3637.36,3706.19,0.0,178.59,0.0,428.61,132.15,0.0,1
6071.97,2,2,2,34,0,0,0,0,0,0,3044.38,2909.62,2135.9,737.57,4557.59,4349.46,178.59,121.44,107.15,4557.59,164.3,182.16,0
10000.89,1,1,2,30,0,0,0,0,0,0,3598.18,3716.58,3799.62,4021.64,4080.19,4187.23,178.59,142.87,285.74,178.59,178.59,642.91,0
714.35,1,2,2,33,0,0,0,0,0,0,655.67,666.77,699.96,699.67,688.45,0.0,52.54,50.0,14.0,13.79,0.0,0.0,0
6429.15,2,2,1,34,0,0,0,0,0,0,285.74,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,21.43,0.0,0.0,1
2500.22,2,2,2,24,2,2,0,2,2,2,2548.05,2482.9,2138.69,2082.97,2209.66,2275.02,0.21,2226.73,0.0,160.73,107.15,89.29,0
1785.87,1,2,2,23,2,0,0,0,0,0,1760.91,1809.45,1787.16,2170.55,378.53,361.53,89.29,76.51,80.51,24.29,17.54,12.14,1
3214.57,2,1,2,28,0,0,0,0,0,0,30.93,5.29,13.47,151.05,218.2,315.46,5.29,13.47,142.87,75.33,101.15,11.29,0
12858.29,1,1,2,35,0,0,0,0,0,0,79.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10000.89,2,2,2,29,0,0,0,0,0,0,6807.79,178.12,23.25,111.65,132.4,400.93,178.12,23.25,111.65,132.4,400.93,374.39,0
17858.74,1,2,1,61,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1071.52,2,2,1,43,2,2,2,2,2,2,1009.52,1025.2,950.87,858.01,870.36,745.03,71.43,46.43,0.07,57.43,0.0,32.15,1
