limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default
1785.87,2,2,1,30,2,2,0,0,0,0,1065.31,1038.24,1063.59,1084.74,1107.35,1153.35,0.0,53.43,38.86,40.11,64.29,78.58,1
5357.62,1,1,1,28,0,0,0,0,0,0,5205.04,5187.61,5313.15,4765.21,3617.61,2616.48,178.66,214.63,116.4,5.32,66.65,0.0,0
357.17,1,2,2,26,0,0,0,0,0,0,106.76,123.37,104.19,52.61,13.93,47.15,71.43,35.72,1.04,13.93,47.15,0.0,1
1071.52,1,2,2,35,0,0,2,2,2,0,724.71,883.19,858.33,913.62,894.01,911.72,182.16,0.0,69.61,0.0,32.57,75.01,1
2143.05,2,1,2,24,0,0,0,0,0,0,2004.43,2045.97,2090.65,2119.8,1975.25,2020.29,95.15,100.01,85.72,75.01,77.9,79.04,0
4643.27,1,1,1,35,2,0,0,0,0,0,2770.89,2847.54,2901.01,1224.72,1376.91,1450.13,142.87,125.01,178.59,178.59,107.15,353.6,0
7857.84,2,2,2,36,0,0,0,0,0,0,4443.9,4525.23,3805.13,3924.78,3790.12,3864.7,225.02,142.87,196.45,134.83,146.44,178.59,0
2143.05,1,2,2,25,0,0,0,0,0,0,2021.54,1689.83,901.04,930.05,981.98,943.51,107.15,71.43,53.58,71.43,53.58,53.58,0
4643.27,2,1,2,26,0,0,0,0,0,0,39.07,45.4,43.04,64.22,10.68,45.72,46.18,43.04,64.22,10.68,45.72,120.3,0
2143.05,1,1,2,30,0,0,0,0,0,0,549.33,147.01,694.81,639.77,660.06,673.2,148.12,694.17,35.72,35.72,35.72,35.72,0
7857.84,2,2,1,52,0,0,0,0,0,0,721.78,185.12,129.55,105.83,80.58,-4.25,186.05,130.33,106.33,80.97,0.0,0.0,0
6071.97,2,1,2,24,0,0,0,0,0,0,6124.3,5186.03,3934.74,4005.96,3803.8,3887.2,660.77,499.97,134.3,142.87,436.18,150.01,0
10000.89,2,1,2,36,1,0,0,0,0,0,4.43,0.0,0.0,15.29,0.0,0.0,0.0,0.0,15.29,0.0,0.0,0.0,0
4643.27,2,2,2,25,0,0,0,0,0,0,13.93,13.93,1309.37,826.86,977.8,1182.39,27.86,1309.37,178.59,178.59,250.02,178.59,0
1071.52,1,2,1,36,0,0,0,0,0,0,240.27,179.41,239.81,311.24,339.82,117.87,71.43,71.43,71.43,178.59,0.0,0.0,0
16787.21,2,1,1,37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,1167.0,0
14644.16,1,2,1,46,0,0,0,0,0,0,183.41,104.15,477.86,184.48,179.8,110.33,104.15,477.86,185.02,208.98,110.33,223.98,0
1785.87,1,2,2,24,0,0,0,0,0,0,1239.22,1377.3,1288.9,1176.71,1048.24,841.86,214.77,107.55,36.4,36.4,71.97,0.61,0
6429.15,1,1,2,32,2,2,0,0,0,0,7890.03,7407.16,7210.75,7019.34,6866.43,6662.63,0.0,279.31,250.02,250.02,178.59,214.3,1
5357.62,1,2,2,31,0,0,0,0,0,0,5315.3,5289.4,4772.53,4537.66,4002.75,1425.16,183.84,175.02,167.05,168.12,60.72,35.72,0
714.35,1,1,2,28,0,0,0,0,0,0,251.17,508.76,502.37,577.23,396.68,446.47,446.47,107.15,142.87,71.43,71.43,178.59,0
2500.22,1,3,1,47,0,0,0,0,0,0,2417.0,2233.38,2108.19,928.94,1007.59,653.49,97.51,88.94,35.72,205.23,71.43,5.11,0
9643.72,2,2,1,47,0,0,0,0,0,0,300.03,267.88,267.88,267.88,267.88,267.88,267.88,267.88,267.88,267.88,267.88,373.82,0
28573.98,1,1,2,46,0,0,0,0,0,0,222.48,165.59,136.08,221.2,69.9,113.4,165.87,136.87,222.13,70.04,113.69,971.55,0
3571.75,1,3,2,32,0,0,0,0,0,0,1946.0,1622.75,1459.77,383.11,40.04,2181.16,87.86,79.29,50.0,40.04,2181.16,78.94,0
357.17,1,2,2,35,0,0,0,0,0,0,250.95,289.53,334.42,341.42,352.0,358.67,42.86,50.0,17.86,21.43,17.86,7.14,0
1785.87,1,2,2,34,0,0,2,0,0,0,1657.76,1787.87,1752.73,1776.02,707.24,510.8,168.91,3.07,78.51,42.79,21.43,35.72,0
1785.87,2,2,2,27,0,0,0,0,0,0,924.01,768.32,748.35,781.25,797.18,870.47,47.33,49.72,46.9,27.11,84.69,117.65,0
12501.12,2,1,2,36,0,0,0,0,0,0,23.39,840.22,-129.51,233.27,158.59,26.79,840.68,0.18,391.86,0.0,26.79,0.0,0
10715.24,1,1,1,47,0,0,0,0,0,0,0.0,8.04,143.55,161.05,255.56,206.38,8.04,143.55,137.87,178.59,206.38,856.43,0
2857.4,1,1,2,32,0,0,0,2,0,0,1344.37,1380.8,1551.1,1515.17,1512.42,1544.03,58.93,192.87,0.0,59.36,61.33,57.15,0
1785.87,1,3,1,48,0,0,0,0,0,0,1817.98,1804.7,1799.27,1677.01,1798.12,1744.12,71.43,71.43,71.43,178.62,178.59,179.34,0
2143.05,2,1,2,25,0,0,0,0,0,0,1853.99,1892.92,1912.99,1954.32,1947.78,2074.65,69.11,71.43,71.43,71.43,214.3,0.0,0
8929.37,2,1,1,37,0,0,2,2,0,0,0.0,103.08,83.04,6.32,288.17,199.55,103.08,7.21,0.0,288.17,22.14,0.0,0
7143.49,1,2,1,44,0,0,2,0,0,0,27.86,13.93,41.79,27.86,0.0,13.93,13.93,27.86,0.0,0.0,13.93,27.86,0
3214.57,2,2,2,35,2,2,2,2,2,2,3188.93,3259.11,2448.5,2404.64,1413.45,1021.88,221.48,0.0,892.94,0.0,79.83,0.0,0
17858.74,2,2,1,37,0,0,0,0,0,0,2087.61,2149.55,2398.54,2288.74,2290.2,2189.3,178.59,357.17,184.62,82.94,184.8,0.0,0
11072.42,2,1,1,47,0,0,0,0,0,0,80.61,185.8,231.98,206.48,276.95,439.86,107.15,107.15,35.72,142.87,178.59,178.59,0
8215.02,2,1,1,44,1,0,0,0,0,0,138.73,33.9,102.29,33.32,0.0,0.0,33.9,102.62,33.32,0.0,0.0,0.0,0
1071.52,2,2,2,51,0,0,2,2,2,2,802.68,903.4,878.72,998.8,972.66,1064.38,114.3,0.04,135.76,0.0,107.19,0.0,0
3571.75,2,2,1,36,0,0,0,0,0,0,926.69,758.53,597.3,566.76,295.56,212.66,143.62,107.62,143.98,107.58,71.65,111.47,0
1071.52,2,2,1,25,0,0,0,0,0,0,669.95,693.6,690.81,445.0,437.32,412.54,52.68,35.72,8.89,21.43,7.18,0.0,0
5357.62,2,3,1,46,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2857.4,2,2,1,33,0,0,0,0,0,0,2698.96,2775.53,2817.68,2874.04,1006.73,1015.98,121.65,125.65,127.08,42.86,39.29,53.58,0
1785.87,2,2,1,24,0,0,0,0,0,0,1739.44,1698.15,1700.58,1739.91,1760.69,1782.87,85.76,87.15,85.58,48.86,50.04,64.54,0
714.35,2,1,2,22,0,0,0,0,0,0,694.99,670.99,580.37,588.55,383.43,116.94,55.43,49.33,35.72,7.68,2.32,0.0,0
1071.52,1,3,1,28,2,2,2,2,2,2,822.47,851.79,852.68,863.72,929.44,980.87,53.58,25.0,35.72,91.08,71.9,39.57,1
6429.15,2,2,1,27,0,0,0,0,0,0,4091.65,4148.76,4295.53,4436.22,4489.76,4598.05,178.59,214.3,214.3,178.59,178.59,357.17,0
714.35,2,2,2,29,0,0,0,0,0,0,630.34,485.04,507.33,548.08,634.49,716.1,107.15,178.84,107.15,107.15,107.15,107.15,0
1071.52,1,2,1,32,0,0,0,0,0,0,180.94,227.41,75.33,211.8,149.73,0.0,227.41,75.54,211.91,149.73,0.0,0.0,0
714.35,1,2,1,32,0,0,0,0,0,0,610.98,652.99,693.78,686.06,700.06,714.35,52.08,57.15,13.72,14.0,14.29,0.0,1
1785.87,1,2,2,24,0,0,0,2,0,0,554.3,697.21,753.75,717.96,728.71,719.06,178.59,82.15,0.0,35.72,71.43,35.72,0
14644.16,2,1,1,31,0,0,2,2,0,0,98.01,72.9,22.5,-26.29,-56.83,-82.26,73.26,0.18,9.5,9.5,9.04,228.02,0
3571.75,2,1,2,31,1,0,0,0,0,0,0.0,-26.43,26.43,52.86,52.86,26.43,0.0,79.29,52.86,26.43,0.0,104.69,0
17858.74,1,1,1,44,0,0,0,0,0,0,240.13,620.95,1144.6,1161.89,674.92,608.95,621.84,1145.71,1163.64,675.56,609.66,597.84,0
12858.29,1,1,2,30,0,0,0,0,0,0,72.15,1002.13,217.34,3245.72,2915.33,413.47,1002.13,220.7,3245.72,0.0,413.47,311.38,0
714.35,1,2,2,38,0,0,0,0,0,0,634.34,701.71,640.13,674.88,690.24,709.31,232.16,71.43,71.43,53.58,35.72,35.72,0
2143.05,2,2,3,39,1,0,0,0,0,0,-55.0,-68.93,-82.86,-43.58,0.0,0.0,0.0,0.0,71.43,71.43,0.0,0.0,0
1785.87,1,2,2,44,0,0,0,0,0,0,1754.44,1815.27,1780.3,722.89,722.96,711.53,89.44,56.79,25.04,28.68,35.72,23.97,0
2500.22,2,2,2,23,0,0,0,0,0,0,110.08,156.09,334.07,545.83,728.64,461.29,53.58,191.2,224.38,226.52,73.4,116.33,0
1785.87,2,1,1,34,0,0,0,0,0,0,998.87,1019.34,414.22,236.13,262.49,270.38,45.25,55.47,268.27,35.72,12.25,35.72,0
1785.87,1,2,2,56,0,0,0,0,0,0,1343.83,1604.25,1666.76,13.93,15.36,13.93,285.74,942.58,13.93,15.36,12.5,127.9,0
714.35,1,1,1,50,0,0,0,0,0,0,327.31,0.0,0.0,0.0,0.0,0.0,0.0,1785.87,0.0,46.43,0.0,0.0,1
714.35,2,1,3,22,0,0,0,0,0,0,535.51,580.19,653.63,646.49,-67.86,0.0,64.29,100.01,0.0,0.0,67.86,0.0,1
3214.57,2,2,2,28,2,0,0,0,2,0,1720.76,1770.27,1705.51,1684.76,1653.15,1697.26,89.29,89.29,132.15,0.0,78.58,64.29,1
7143.49,2,2,1,56,0,0,0,0,0,0,76.97,0.0,62.51,178.23,42.86,24.15,0.0,62.51,178.23,48.9,24.15,77.08,0
10358.07,2,1,2,33,0,0,0,0,0,0,14.75,17.36,29.29,2.14,63.33,139.44,17.36,29.29,2.14,63.33,139.44,0.0,1
1785.87,2,3,1,55,0,0,0,0,0,0,842.68,885.33,326.64,443.72,1498.56,1611.29,65.4,42.47,123.83,1071.52,142.87,0.0,0
10000.89,2,1,2,28,1,0,0,0,0,0,0.0,181.16,174.02,153.01,154.37,353.14,181.16,175.02,0.0,154.37,353.14,1760.87,1
5357.62,2,1,2,33,0,0,0,0,0,0,376.61,427.97,-0.64,-0.64,-0.64,-0.64,71.43,0.0,0.0,0.0,0.0,0.0,0
1785.87,2,2,1,50,0,0,0,0,0,0,1718.69,1725.8,776.86,156.69,156.87,339.07,55.5,36.72,156.69,156.87,339.07,17.57,1
17858.74,2,1,2,44,0,0,0,0,0,0,0.0,186.37,142.19,0.0,131.15,272.06,186.37,142.19,0.0,131.15,272.06,96.12,0
2857.4,1,3,2,32,0,0,0,0,0,0,2817.64,2479.97,1721.51,1756.66,1783.69,1808.23,91.76,71.43,71.43,63.22,71.51,71.72,0
4643.27,2,1,2,29,2,0,0,0,0,0,4518.58,3926.92,3752.09,2434.29,2407.25,2206.05,214.3,214.3,178.59,89.29,107.15,107.15,0
11072.42,2,2,2,26,0,0,0,0,0,0,413.11,340.46,381.71,455.54,575.23,672.31,107.51,178.66,143.16,178.59,178.59,32.57,0
12858.29,1,2,1,35,0,0,0,0,0,0,-0.32,-0.32,-0.32,-0.32,69.4,89.29,0.0,0.0,0.0,69.72,89.29,0.0,1
3571.75,2,1,1,41,0,0,0,0,0,0,3458.59,92.51,-425.93,760.39,615.63,44.22,92.58,0.43,1376.02,0.0,44.22,0.0,0
6071.97,2,2,1,45,0,0,0,0,0,0,458.86,350.28,289.35,221.73,373.6,398.0,350.28,178.59,133.9,239.7,158.3,0.0,0
1785.87,1,1,2,27,0,0,0,0,0,0,1754.23,1782.55,1370.69,699.88,709.03,723.49,71.61,47.25,30.0,25.47,25.97,25.04,0
1785.87,2,3,1,29,0,0,0,0,0,0,1685.65,1728.05,1670.76,1407.98,315.17,321.78,71.51,71.43,54.65,35.72,11.68,11.75,1
714.35,1,1,2,34,0,0,0,0,0,0,698.96,96.44,0.0,0.0,0.0,0.0,35.72,0.0,0.0,0.0,0.0,0.0,1
1071.52,1,1,2,28,0,0,0,0,2,0,851.4,891.08,914.76,1044.56,1024.59,948.26,64.29,50.0,142.87,0.0,93.97,17.86,0
7143.49,1,3,1,36,0,2,0,0,0,2,62.93,31.47,887.29,1013.2,1025.84,719.31,0.14,887.44,178.73,55.0,0.14,228.98,1
8215.02,2,2,1,39,0,0,0,0,0,0,0.0,0.0,37.57,0.0,68.97,0.0,0.0,37.57,0.0,68.97,0.0,139.83,0
7143.49,2,2,2,27,0,0,0,0,0,0,5635.07,3890.78,3943.39,3222.64,3171.32,3292.72,214.3,178.59,357.17,178.59,178.59,178.59,0
5357.62,2,3,2,48,0,0,0,0,0,0,6253.95,6269.2,6211.91,6217.48,6381.68,6388.75,357.57,221.45,209.8,357.17,216.23,253.88,0
7500.67,2,3,1,27,1,0,0,0,0,0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,39.79,0
714.35,1,2,2,37,2,2,2,0,0,0,116.22,90.08,0.0,27.86,13.93,13.93,71.43,0.0,27.86,0.0,13.93,60.01,1
3214.57,2,2,1,32,1,2,2,2,2,2,3071.6,2992.37,3163.75,3084.74,3254.04,3191.25,0.0,257.17,0.0,221.45,0.86,117.87,0
7143.49,2,2,1,30,0,2,0,2,0,0,67.04,60.36,225.52,215.52,215.52,89.04,0.0,225.52,0.0,0.0,0.0,0.0,0
8929.37,2,3,2,30,0,0,0,0,0,0,70.08,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,146.41,0
3571.75,2,1,2,25,0,0,0,0,0,0,421.5,460.93,513.55,529.98,551.73,590.73,57.15,71.43,35.72,35.72,53.58,0.0,0
3214.57,1,3,1,53,0,0,0,0,0,0,3568.35,3117.99,3228.43,2003.29,966.34,797.21,134.4,183.94,39.29,34.9,42.93,124.83,0
8929.37,1,1,1,46,0,0,0,0,0,0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,1
1785.87,2,2,1,36,0,0,0,0,0,0,938.55,906.19,814.0,834.79,793.5,699.56,60.72,64.29,46.43,35.72,35.72,32.15,0
4643.27,2,2,1,26,2,2,2,2,0,0,184.62,222.45,216.63,124.62,124.62,41.54,46.43,44.65,0.0,0.0,0.0,0.0,1
6429.15,1,1,2,31,0,0,0,0,0,0,0.0,1733.87,632.2,152.51,0.0,690.45,1733.87,632.2,152.51,0.0,690.45,0.0,0
8572.19,1,2,1,30,0,0,0,0,0,0,100.58,271.74,958.37,125.65,45.72,210.73,271.74,958.44,125.65,45.72,210.73,47.11,0
10358.07,1,1,2,32,0,3,2,0,0,0,133.55,133.51,133.48,6412.93,6505.87,6625.02,0.0,0.0,6409.86,246.45,235.74,278.6,1
5000.45,1,2,2,44,0,0,0,0,0,0,3858.67,3751.08,3845.31,3896.92,3905.78,3626.54,142.87,162.05,135.73,136.55,135.94,125.4,0
6071.97,2,1,1,40,0,0,0,0,0,0,18.25,35.61,87.36,25.72,8.43,7.5,35.75,87.36,25.72,8.43,7.5,1.86,0
2143.05,2,3,1,45,0,0,0,0,0,0,2228.63,1287.04,1090.6,1015.88,876.65,892.87,53.58,53.58,50.15,39.29,35.72,35.72,0
6429.15,2,2,2,32,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1785.87,2,2,1,51,2,2,2,2,3,2,567.98,618.91,669.56,736.6,715.03,686.74,71.43,71.43,89.29,0.0,0.0,35.72,0
1785.87,2,2,1,34,1,2,2,0,0,2,1823.23,1869.35,1827.66,1840.38,1804.59,1732.65,85.72,0.0,107.15,214.3,0.0,71.43,1
5000.45,1,1,2,29,0,0,0,0,0,0,4918.58,5029.16,4915.97,3497.74,3558.67,3608.18,204.66,185.73,110.72,114.3,121.44,117.87,0
1785.87,1,2,2,23,0,0,0,0,0,0,1792.12,1778.66,1814.27,1791.23,344.96,357.57,64.15,78.33,72.86,11.79,17.57,11.86,0
7500.67,1,1,2,36,0,0,0,0,0,0,7517.21,3897.92,1685.22,1323.94,875.47,808.43,185.27,72.97,55.43,71.9,107.22,107.26,1
3214.57,1,3,2,50,0,0,0,0,0,0,2732.21,2557.94,2149.37,1944.46,1635.43,1495.63,115.83,85.36,65.72,60.36,69.79,53.47,0
5000.45,2,2,1,36,1,2,3,2,0,0,2120.87,2250.45,2195.16,2135.83,2189.02,299.42,185.73,0.0,0.0,107.47,35.72,3357.44,0
357.17,1,2,1,36,2,0,0,0,0,0,324.14,306.92,342.24,320.96,346.14,353.21,71.43,46.43,42.86,35.72,35.72,20.32,0
1785.87,2,2,1,35,3,2,0,0,0,0,1801.48,1761.48,1501.99,810.04,682.17,701.78,0.0,71.43,53.58,35.72,35.72,35.72,0
8572.19,1,1,2,37,0,0,2,0,0,0,436.18,949.3,904.76,950.26,938.62,44.86,535.76,0.0,71.43,0.0,44.86,2355.03,0
4286.1,2,2,1,47,0,0,0,0,0,0,3499.92,3623.82,3708.9,3773.41,3076.24,2402.68,182.16,196.45,184.66,126.55,107.15,115.65,0
11072.42,2,2,2,25,0,0,0,0,0,0,91.01,368.03,446.36,306.03,63.83,17.79,368.5,446.36,306.46,63.83,17.79,107.83,0
12858.29,1,3,2,34,0,0,0,0,0,0,10889.65,10761.18,9219.47,9118.99,8355.96,8426.32,535.76,329.35,329.49,289.74,298.92,321.46,0
5357.62,2,2,2,31,0,0,0,0,0,0,489.37,428.93,428.07,868.29,617.2,1321.05,429.07,428.79,868.72,214.3,1321.55,893.54,0
3571.75,2,1,1,58,1,2,2,2,2,2,965.94,940.26,1103.03,1074.74,1229.36,1204.18,0.0,178.59,0.0,178.59,0.0,178.59,1
1785.87,2,2,1,39,0,0,0,0,0,0,1693.26,1347.12,1102.71,880.76,566.09,305.03,72.83,50.0,57.58,0.0,0.0,0.0,0
3214.57,2,1,1,41,0,0,0,0,0,0,220.02,116.94,221.09,10.97,102.51,23.93,117.01,223.09,10.97,102.51,23.93,48.65,0
14286.99,2,2,1,55,0,0,2,0,0,0,18.93,190.45,182.19,221.48,77.61,100.12,182.19,0.21,71.43,77.61,71.43,160.73,0
1785.87,1,1,2,36,1,2,0,0,0,0,1764.26,1787.95,1812.77,0.0,0.0,0.0,63.43,84.79,0.0,0.0,0.0,0.0,0
15715.69,2,1,1,37,0,0,0,0,0,0,387.82,1646.72,762.53,413.22,-50.04,63.33,1786.02,714.35,428.61,0.0,134.76,0.0,0
16072.86,2,1,2,41,0,0,0,0,0,0,405.14,2681.78,902.69,3048.74,990.98,71.08,2695.2,907.69,3063.99,994.95,71.43,67.86,0
6786.32,2,2,1,45,2,0,0,0,0,0,5012.2,4575.66,4683.7,3431.84,3480.78,3551.25,242.88,250.02,128.05,132.15,134.08,282.17,0
1785.87,2,1,2,25,0,0,0,0,0,0,1771.73,1051.84,571.66,588.34,645.49,657.38,71.43,57.15,35.72,71.43,22.07,71.43,0
7143.49,2,3,2,27,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1071.52,2,2,2,24,2,2,7,7,7,7,91.08,91.08,91.08,91.08,91.08,91.08,0.0,0.0,0.0,0.0,0.0,0.0,1
4643.27,2,2,3,25,0,2,2,0,0,0,112.44,56.22,0.0,0.0,452.79,1092.31,0.18,0.0,0.0,452.79,1092.31,0.0,1
2500.22,2,1,2,27,0,0,0,0,0,0,2499.22,2483.36,2415.29,2461.72,43.68,2501.19,178.59,67.86,71.43,43.68,2501.19,92.87,0
21073.31,1,1,1,63,0,0,0,0,0,0,22518.37,23100.99,24756.89,11591.11,12814.5,13204.21,1000.09,2182.87,11608.18,1428.7,714.35,1821.59,0
6071.97,2,2,1,47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2143.05,1,2,1,57,0,0,0,0,0,0,2129.37,1707.55,1254.97,1220.22,971.41,947.51,110.69,107.15,178.77,71.43,142.91,107.72,0
1785.87,1,3,1,38,0,0,0,0,0,0,1601.46,1621.04,1634.54,987.91,1008.52,1028.56,66.83,66.15,35.36,36.54,36.75,40.61,0
16072.86,1,1,1,42,0,2,0,0,0,0,127.37,8.57,61.36,81.58,-20.04,-52.75,0.0,71.43,82.15,0.0,21.07,0.0,1
5357.62,2,2,1,34,0,0,0,0,0,0,853.65,791.64,110.58,-38.43,0.0,0.0,47.47,110.97,0.0,370.82,0.0,100.62,0
5000.45,1,1,2,27,0,0,0,0,0,0,2581.44,2503.72,2149.48,1568.71,1524.06,1485.28,115.4,81.79,124.98,64.29,71.43,71.43,0
9643.72,2,2,2,34,0,0,0,0,0,0,13.61,120.58,105.65,148.37,210.2,111.76,121.65,106.55,149.01,211.16,112.26,0.0,1
10000.89,2,1,2,33,0,0,0,0,0,0,90.47,107.05,502.15,96.19,24.9,206.3,107.05,502.15,96.19,24.9,206.3,95.4,0
7143.49,2,3,1,41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0
7143.49,2,2,1,31,0,0,0,0,0,0,77.4,321.56,46.47,252.38,124.51,435.43,321.56,46.47,252.52,131.73,435.43,170.02,0
8215.02,2,2,2,36,0,0,0,0,0,0,30.65,31.61,23.89,23.43,29.54,84.29,31.61,23.89,23.43,29.54,84.86,33.68,0
6786.32,1,1,2,35,0,0,0,0,0,0,888.4,840.15,789.96,836.97,791.96,807.14,64.54,71.43,71.79,35.82,71.68,107.83,0
8215.02,2,1,2,45,0,0,0,0,0,0,7308.69,7351.23,7332.58,6938.58,7581.28,7360.8,535.98,536.69,535.76,714.35,536.83,536.83,0
2857.4,2,1,2,28,0,0,0,0,2,2,349.39,415.04,514.87,577.8,592.27,577.84,71.47,107.15,71.43,28.57,0.0,21.43,0
714.35,1,3,1,56,0,0,2,0,0,0,508.3,574.12,507.62,524.83,493.15,514.76,75.01,35.72,35.72,25.0,35.72,17.86,0
3214.57,2,1,2,31,0,0,2,2,2,2,2760.18,2977.3,3044.16,3069.52,2988.84,3190.25,285.74,146.44,107.15,0.0,250.02,110.72,1
1785.87,2,3,2,44,0,0,0,0,0,0,1565.43,1453.13,1333.62,1117.17,1136.21,1023.52,69.54,65.33,58.72,157.34,39.43,89.44,0
9286.54,2,2,1,49,0,0,0,0,0,0,287.38,78.01,552.73,392.21,305.96,169.34,78.01,552.98,71.43,107.15,35.72,183.05,1
1071.52,1,2,2,47,0,0,0,0,0,0,1055.59,1031.98,1054.99,1074.63,626.27,540.94,67.68,54.97,38.9,25.65,14.29,178.59,0
15001.34,2,1,1,29,0,0,0,0,0,0,107.87,104.15,70.9,244.66,65.08,151.76,104.15,70.9,245.02,65.08,151.76,15.86,0
12858.29,2,1,1,42,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11429.59,2,1,2,27,0,0,0,0,0,0,4291.74,4368.5,4005.5,3833.13,3784.34,3915.56,214.3,178.59,190.48,178.59,178.59,107.15,0
2857.4,1,1,2,33,2,2,2,2,2,2,3524.49,3180.86,3126.17,2795.46,2677.63,2375.64,0.0,285.74,0.0,178.59,0.0,86.72,1
357.17,2,2,1,43,0,0,0,0,0,0,172.66,64.4,100.69,136.73,139.48,143.69,37.07,37.65,37.97,5.0,6.46,2.86,1
1785.87,1,1,2,44,0,0,0,0,0,0,1845.56,1795.59,1760.62,1684.22,1788.34,1801.66,68.86,56.97,54.5,464.33,56.04,93.37,0
1785.87,2,2,2,23,0,0,0,0,0,0,1528.35,1410.13,1298.69,1040.2,1028.98,1045.2,58.4,50.83,36.43,37.5,53.68,36.29,0
5357.62,1,1,2,35,0,0,0,0,0,0,5370.44,5267.29,5418.81,4647.09,2808.22,2848.22,535.76,714.35,178.59,71.43,250.02,535.76,0
2143.05,2,2,2,29,2,0,0,0,0,0,2089.51,1962.03,3059.99,1481.67,692.7,674.81,71.43,67.86,56.15,35.72,25.0,23.86,1
2143.05,1,3,2,24,0,0,0,0,0,0,554.59,602.98,649.7,980.98,987.34,993.52,71.43,71.43,357.17,35.4,36.07,35.32,0
5357.62,2,2,2,29,0,0,0,0,0,0,33.32,21.36,37.93,0.0,64.65,0.0,21.36,37.93,0.0,64.65,0.0,112.97,0
4643.27,1,1,2,25,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4286.1,2,2,1,41,0,0,0,0,2,0,528.33,717.35,0.0,244.63,235.66,578.8,357.17,0.0,244.63,0.0,357.17,71.43,0
7143.49,2,2,1,34,0,0,0,0,0,0,236.66,88.19,134.3,152.62,107.69,181.3,88.44,134.69,153.05,107.97,181.73,224.38,0
7857.84,2,1,2,25,1,0,0,0,0,0,0.0,0.0,92.79,22.86,6.0,56.4,0.0,92.79,28.22,6.0,56.4,257.27,0
17501.56,1,1,1,43,2,0,0,0,0,0,141.3,110.05,0.0,0.0,79.86,109.01,110.05,0.0,0.0,79.86,109.01,112.83,1
714.35,2,3,1,44,0,0,0,0,0,0,19.64,8.14,0.0,8.14,0.0,0.0,8.14,0.0,8.14,0.0,0.0,0.0,0
4286.1,2,2,1,37,0,2,0,0,0,0,7.14,7.14,1507.28,1500.13,1500.13,0.0,0.0,1500.13,7.14,0.0,0.0,0.0,0
1785.87,1,3,2,41,0,0,0,0,0,0,1736.55,1737.55,1780.84,1810.88,1649.22,1694.08,75.01,82.15,72.33,64.29,71.43,75.01,0
8215.02,1,2,2,28,0,0,0,0,0,0,23.25,23.25,23.25,0.0,23.25,53.43,23.25,23.25,0.0,23.25,53.43,69.76,0
12501.12,2,1,2,32,0,0,0,0,0,0,3129.24,3119.03,3233.82,3319.62,3569.25,3872.17,117.87,182.73,178.59,357.17,357.17,357.17,0
714.35,1,2,1,42,0,0,0,0,0,0,654.24,659.17,692.88,712.99,533.55,108.55,53.58,50.0,36.04,10.97,42.86,0.0,0
714.35,1,2,2,30,2,2,2,0,0,0,735.28,734.64,720.96,714.92,715.92,720.49,46.43,25.0,25.0,60.72,57.15,25.0,1
17858.74,1,1,1,37,0,0,2,0,0,0,16963.44,18110.97,17571.43,15381.27,13453.24,12738.14,1429.56,11.61,546.33,433.5,439.75,504.08,0
2857.4,2,2,2,36,2,0,0,0,0,0,702.6,737.57,0.0,0.0,0.0,0.0,60.72,0.0,0.0,0.0,0.0,0.0,1
1071.52,2,2,2,35,0,0,0,0,0,0,1061.81,1088.63,466.18,0.0,0.0,0.0,63.54,119.47,0.0,0.0,0.0,0.0,0
22859.18,2,1,2,41,0,0,0,0,0,0,1987.5,2023.61,2149.66,2115.12,2106.01,2107.05,107.15,178.59,82.15,76.01,75.9,79.36,0
12858.29,1,2,1,34,0,0,0,0,0,0,191.98,0.0,278.56,303.81,0.0,149.51,0.0,278.56,304.6,0.0,149.51,0.0,0
4643.27,2,2,1,45,0,0,0,0,0,0,4530.4,4169.87,2137.3,0.0,0.0,0.0,189.23,93.08,0.0,0.0,0.0,0.0,0
