limit,gender,education,marriage,age,behind1,behind2,behind3,behind4,behind5,behind6,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default,age_bin,avail6,avail5,avail4,avail3,avail2,avail1,avg_av,pperb1,pperb2,pperb3,pperb4,pperb5
7857.56,1,1,2,48,0,0,0,0,2,0,4038.11,4117.86,4212.55,4656.14,4528.1,4627.75,200.01,214.3,571.46,0.0,178.58,225.01,0,3,0.41104490452506887,0.42372695849602166,0.407431823619546,0.4638857355209505,0.47593655027769444,0.4860860114335748,0.44468533064547605,0.048571345310428234,0.05087179974124936,0.12273256388338838,0.0,0.03858894711252769
714.32,1,1,2,28,0,0,0,0,0,0,263.62,98.9,125.11,171.76,204.73,308.3,107.15,107.51,214.3,35.72,107.15,0.0,1,1,0.5684007167655952,0.7133917571956546,0.7595475417179975,0.8248544069884646,0.8615466457610035,0.6309497144137082,0.7264484638070706,1.083417593528817,0.859323795060347,1.2476711690731255,0.1744736970644263,0.34755108660395717
11429.18,2,1,2,32,0,0,0,0,0,0,731.75,664.57,1471.33,3204.24,2308.91,217.98,664.86,1502.47,1071.99,1411.33,218.23,414.7,0,2,0.980927765596482,0.7979811325046942,0.7196439289607829,0.8712654801131839,0.9418532213159649,0.9359752843161102,0.8746078021345363,1.0004363723911702,1.0211645246137848,0.33455359149127406,0.6112537950807957,1.001146894210478
2857.3,1,1,1,38,0,0,0,0,0,0,21.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,1.0,1.0,1.0,0.992450915199664,0.9987418191999439,0.0,0.0,0.0,0.0,0.0
6786.08,1,1,2,31,0,0,0,2,2,0,3732.45,3813.53,4099.9,3800.7,3463.76,3239.46,142.86,351.59,117.26,0.86,117.76,118.76,0,2,0.5226316223799307,0.4895786669181618,0.4399270270907505,0.3958367717445123,0.4380363921439181,0.44998437978921557,0.4559991433444148,0.037461354702860605,0.08575575014024732,0.03085221143473571,0.00024828510058433605,0.036351737635284896
9643.37,2,3,1,37,1,0,0,0,0,0,9466.36,2144.83,2452.27,2756.72,3056.99,3641.09,2607.28,357.16,357.16,357.16,714.32,892.9,0,2,0.6224255628478427,0.6829956747485578,0.7141331298083554,0.7457040432960677,0.777585014367384,0.01835561634573808,0.5935331735689909,1.2156114936848144,0.14564464761221238,0.12955976667924202,0.11683387907713144,0.19618301113128211
8571.89,1,2,2,30,0,0,0,0,0,0,1921.96,71.43,85.58,166.33,87.58,86.36,71.79,93.33,181.3,88.0,86.72,148.94,0,2,0.9899252090262474,0.9897828833547794,0.9805958779219052,0.9900162041276778,0.9916669485959339,0.7757834036601029,0.9529617544477743,1.005039899202016,1.090558541715354,1.0900018036433596,1.0047956154373145,1.0041685965724874
10714.86,2,1,2,41,0,0,0,0,0,0,206.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,1.0,1.0,1.0,1.0,0.9807668975609574,0.9967944829268262,0.0,0.0,0.0,0.0,0.0
2857.3,2,3,1,44,0,0,0,0,0,0,29.18,40.4,29.18,68.11,70.08,66.61,40.4,35.72,68.11,71.43,71.43,25.0,0,3,0.9766877821719805,0.975473348965807,0.9761628110453925,0.9897875616841074,0.9858607776572288,0.9897875616841074,0.9822933072014374,1.0,1.2241261137765593,1.0,1.019263698630137,1.0723615072811892
5714.59,1,1,1,30,0,0,0,0,0,0,598.39,1605.3,1444.83,1462.61,1453.97,1270.39,1444.83,71.5,53.57,71.43,35.72,230.12,0,2,0.7776935878164487,0.7455687984614819,0.7440568789711949,0.7471682132926422,0.7190874585928299,0.8952873259498931,0.7714770438474151,0.900037376191366,0.04948679083352367,0.036626305030049024,0.04912756109135677,0.028117349790221898
5000.27,2,3,2,43,0,0,0,0,0,0,5029.98,4710.36,4411.09,4515.99,4619.71,4912.37,178.8,160.72,178.58,178.58,374.66,178.58,0,3,0.01757905073126062,0.07610789017393069,0.09685077005841697,0.11782963719959128,0.05797886914106653,-0.005941679149325761,0.06006742302582339,0.037958882123659346,0.036435438859782954,0.03954393167389654,0.03865610611921528,0.0762686849728339
9286.21,2,2,1,33,0,0,0,0,0,0,5397.54,4812.26,4842.87,4318.41,3661.77,1434.26,142.94,216.69,357.16,107.15,1434.26,52.36,1,2,0.8455494760510477,0.6056765892651577,0.5349652872377428,0.47848799456398244,0.48178428013150676,0.41875749094625253,0.5608701863659483,0.02970329948922128,0.044744128997887614,0.08270636646358268,0.02926180508333402,1.0
7143.24,2,1,2,29,0,0,0,0,0,0,995.37,197.55,242.19,434.38,443.24,443.24,197.55,242.19,434.38,8.86,0.0,60.82,0,1,0.937949725894692,0.937949725894692,0.9391900594128154,0.966095217296353,0.9723444823357468,0.8606556688561493,0.935697479948408,1.0,1.0,1.0,0.019989170652468188,0.0
11072.02,2,1,2,35,0,0,0,0,0,0,6873.73,7025.66,6757.86,6482.17,6309.66,6197.9,324.59,251.58,324.02,400.38,218.44,191.51,0,2,0.4402195805282144,0.43012566812559955,0.4145449520503034,0.3896452499182625,0.3654581548805006,0.3791801315387798,0.4031956228402767,0.046200641647902115,0.037227761451110265,0.04998634716460691,0.06345508315820504,0.03524419561464367
2500.13,2,3,1,33,0,0,0,0,0,0,1157.38,803.04,827.51,833.51,652.36,642.93,377.88,286.05,357.3,178.58,178.58,178.58,0,2,0.7428413722486431,0.7390695683824441,0.6666133361065225,0.6690132113130117,0.6788007023634771,0.5370720722522428,0.6722350437777235,0.47056186491332935,0.3456755809597467,0.42866912214610503,0.2737445582193881,0.2777596316861867
1785.81,2,2,2,24,0,0,0,2,0,0,1700.38,1747.7,1836.35,1749.27,360.09,354.88,75.65,128.58,0.25,12.32,35.72,14.29,0,1,0.8012778515071591,0.7983604078821376,0.020461303274144485,-0.028300883072667284,0.02134045615155022,0.04783823587055725,0.2768295619354802,0.04328546089145734,0.0700193318267215,0.00014291675956256038,0.03421366880502097,0.10065374211000902
3928.78,2,2,2,31,0,0,0,0,0,0,3519.15,3557.08,3574.94,3230.07,2703.75,2750.61,127.76,131.44,108.22,96.47,95.51,95.33,1,2,0.29988189717927705,0.31180926394453246,0.17784401264514685,0.09006358207891511,0.09460952254898473,0.10426391907920528,0.17974536624601023,0.03591710054314213,0.03676705063581487,0.03350391787174891,0.03568007397133611,0.03472320685229822
1785.81,1,3,2,27,0,0,0,0,0,0,1627.12,1670.2,1535.8,1044.38,1039.88,1028.77,82.15,64.4,42.86,50.0,53.57,53.57,0,1,0.42391967790526425,0.41769841136515073,0.41517854642991125,0.13999809610204894,0.06473813003623001,0.08886163701625596,0.2583990831424769,0.049185726260328105,0.04193254329990885,0.04103870238801968,0.04808247105435242,0.052071891676468016
2857.3,2,1,2,24,0,2,0,0,0,0,45.54,31.68,31.79,13.64,99.51,91.33,0.07,31.89,13.64,99.79,91.47,2750.29,0,1,0.9680362580058097,0.9651734154621495,0.9952262625555595,0.9888741119238442,0.9889126098064607,0.9840618765967872,0.9817140890584352,0.00220959595959596,1.0031456432840515,1.0,1.0028137875590393,1.001532902660681
10357.7,2,2,2,29,0,0,0,0,0,0,5029.16,4647.64,4686.61,4448.67,4546.67,4620.14,221.48,182.62,178.8,214.51,196.47,538.03,0,1,0.5539415121117622,0.5610347857149753,0.5704963457138168,0.5475240642227522,0.5512864825202506,0.5144520501655774,0.5497892067415224,0.047654293361792215,0.0389663317408532,0.04019178765788427,0.04717958417919048,0.042524685399143745
12143.51,2,2,2,30,0,0,0,0,0,0,9210.64,9102.74,886.12,982.27,124.65,3554.26,464.31,71.43,178.58,124.65,3535.9,178.58,0,2,0.7073119715798809,0.9897352577632003,0.9191115254156335,0.927029335011047,0.250402890103438,0.24151748547166352,0.6725180775574772,0.05100771855507243,0.08060984968175869,0.1818033738177894,1.0,0.9948343677727571
10357.7,2,2,2,29,0,0,0,0,0,0,9462.26,9346.04,9400.65,9415.22,9278.57,7428.97,440.17,375.31,304.66,313.48,265.05,285.8,0,1,0.2827587205653765,0.10418625756683443,0.09099317416028668,0.09239985711113481,0.09767226314722378,0.08645162536084271,0.1257436496519498,0.04709695229209376,0.039923835053959036,0.03235824547912848,0.03378537856587815,0.03567789343610218
5357.43,2,1,2,37,0,0,0,0,0,0,271.12,197.8,678.14,0.0,49.97,5.36,197.8,678.14,0.0,49.97,5.36,7.25,1,2,0.998999520292379,0.9906727666063765,1.0,0.8734206513197559,0.963079312282195,0.9493936458339166,0.9625943160557705,1.0,1.0,0.0,1.0,1.0
5714.59,1,2,1,36,0,0,0,0,0,0,2131.36,2181.72,2232.37,2281.09,2328.91,2485.28,107.15,107.15,107.15,107.15,200.01,92.86,0,2,0.5650991584698115,0.5924624513744643,0.6008305057755674,0.6093560517902422,0.6182193298206871,0.6270318605534255,0.6021665596306996,0.04911262673486974,0.047998315691395246,0.046973157569407606,0.046008647822371844,0.08047785360200861
714.32,1,2,2,24,0,0,2,0,0,0,13.93,27.86,13.93,27.86,27.86,0.0,27.86,0.0,27.86,0.0,0.0,0.0,1,1,1.0,0.960997872102139,0.960997872102139,0.9804989360510696,0.960997872102139,0.9804989360510696,0.973998581401426,1.0,0.0,1.0,0.0,0.0
1785.81,2,2,2,42,0,0,0,0,0,0,1343.14,641.86,386.16,437.06,466.35,537.78,107.15,535.74,71.43,71.43,71.43,0.0,0,3,0.6988593411393149,0.7388579972113495,0.7552595180898304,0.7837619903573168,0.640577665037154,0.24788191352943476,0.6441997375607333,0.16693671517153275,1.3873523927905531,0.16343293826934518,0.15316822129302027,0.13282383130648223
5357.43,1,2,2,32,0,0,0,0,0,0,5414.36,4968.62,3311.61,3088.31,2843.01,2888.23,161.54,125.01,125.01,107.15,99.15,143.54,0,2,0.46089262948839277,0.4693332437381356,0.4235463645815251,0.38186593198604557,0.07257397670151554,-0.01062636376023567,0.2995976304558965,0.03251204559817414,0.037749010300125924,0.04047844937846266,0.0376889282837556,0.03432898349508177
714.32,2,1,2,25,0,0,0,0,0,0,631.93,465.63,21.43,37.14,0.0,0.0,38.61,21.43,37.14,28.57,0.0,0.0,0,1,1.0,1.0,0.9480064956882069,0.9699994400268788,0.34814928883413604,0.11534046365774456,0.7302492813678277,0.08291991495393337,1.0,1.0,0.0,0.0
5000.27,1,2,1,49,0,0,0,0,0,0,1279.18,1314.36,1333.79,1354.82,1375.86,1375.75,56.79,68.79,68.25,53.57,55.04,55.68,0,3,0.724864857297706,0.7248428584856419,0.7290506312659117,0.7332564041541757,0.7371421943215067,0.7441778143980224,0.7322224599871608,0.04320734045466996,0.051574835618800566,0.050375695664368704,0.038935647522276975,0.040007268762493185
1785.81,2,2,1,47,0,0,0,0,0,0,1162.46,1195.81,956.3,0.0,0.0,0.0,56.5,64.29,0.0,0.0,0.0,0.0,0,3,1.0,1.0,1.0,0.46450070276233196,0.33038229150917514,0.34905729052922757,0.6906567141334558,0.047248308677799986,0.06722785736693507,0.0,0.0,0.0
3928.78,1,2,2,29,2,2,2,2,0,0,1989.39,2084.47,2021.47,1853.96,1737.49,1709.45,178.58,89.29,0.0,71.43,71.43,66.22,1,1,0.5648903730929193,0.5577532974612984,0.528107962268185,0.48547131679554467,0.46943580449910666,0.4936367014696674,0.516549242597787,0.0856716575436442,0.04417082618094753,0.0,0.04111102797713944,0.04178536956330984
5714.59,1,2,2,34,2,2,2,2,2,2,2636.57,2583.75,2747.18,2691.93,2926.69,2864.55,0.0,196.44,0.0,267.87,0.0,71.43,1,2,0.49873044260393135,0.48785652164022264,0.5289373340869599,0.5192690989204826,0.5478678260382635,0.5386248182284293,0.5202143402530481,0.0,0.07150605348029616,0.0,0.0915266051409613,0.0
12857.83,2,2,1,49,0,0,0,0,0,0,28.61,32.43,38.61,54.93,0.0,28.72,32.61,38.61,54.93,0.0,28.72,7.14,0,3,0.9977663415988546,1.0,0.9957278949869457,0.9969971604850896,0.9974778014641662,0.9977748966971876,0.9976240158720406,1.005550416281221,1.0,1.0,0.0,1.0
17858.1,1,1,1,44,0,0,0,0,0,0,1277.03,2571.57,0.0,0.0,0.0,0.0,1428.65,0.0,0.0,0.0,0.0,415.06,0,3,1.0,1.0,1.0,1.0,0.8559997984108052,0.9284901529278031,0.9640816585564348,0.5555555555555556,0.0,0.0,0.0,0.0
5357.43,2,2,2,23,0,0,0,0,0,0,5231.71,5281.71,5248.78,5258.07,5243.75,3702.02,227.87,163.22,160.72,178.58,117.86,46.43,1,1,0.30899330462553876,0.021219129321335097,0.018546205923362615,0.020280246312131104,0.014133642436765436,0.02346647553024496,0.06777316735822966,0.04314322444814274,0.031096750101928448,0.030566348489084398,0.03405578069129917,0.031836672951523766
14286.48,1,2,1,39,0,0,0,0,0,0,14254.3,9746.88,7248.14,6040.97,5158.63,4457.45,549.85,365.45,432.7,224.48,396.66,111.58,0,2,0.6879952234560227,0.6389152541423779,0.5771547645046224,0.49265739356370497,0.3177549683336974,0.002252479267111303,0.45278834721125616,0.056412923930529574,0.0504198318465151,0.07162756974459399,0.04351542948418475,0.08898809857654041
1071.49,1,2,2,33,0,0,0,0,0,0,1069.91,1090.63,1077.27,1065.02,502.56,0.0,1035.77,42.86,22.75,71.43,0.0,0.0,0,2,1.0,0.5309708910022493,0.006038320469626434,-0.005394357390176271,-0.017862975856051014,0.0014745821239581585,0.2525377433916011,0.9496987979424735,0.03978575473186852,0.021361101199977466,0.14213228271251196,0.0
11072.02,1,2,1,44,0,0,0,0,0,0,140.97,213.83,276.41,315.84,435.88,518.6,89.29,71.43,71.43,125.01,89.29,53.57,0,3,0.9531612117752677,0.9606322965457071,0.9714740399674133,0.9750352690836902,0.9806873542497214,0.9872679059467018,0.9713763462614171,0.4175747088808867,0.2584204623566441,0.2261588145896657,0.2867991190235845,0.17217508677207868
9286.21,1,1,2,52,0,0,0,0,0,0,20.79,0.0,20.79,10.39,159.69,192.65,0.0,20.79,10.39,159.69,35.72,35.72,0,4,0.979254184430462,0.9828035334113702,0.9988811366531665,0.9977611964407438,1.0,0.9977611964407438,0.9927435412294144,0.0,1.0,1.0,1.0,0.18541396314560082
12857.83,2,1,1,42,0,0,0,0,0,0,202.08,148.72,88.18,0.0,204.44,261.94,148.72,88.18,0.0,204.44,261.94,186.47,0,3,0.979627977660305,0.9840999608798685,1.0,0.9931419220817198,0.9884335070536786,0.9842835066259237,0.9882644790502493,1.0,1.0,0.0,1.0,1.0
714.32,2,2,2,27,0,2,0,0,0,2,734.18,693.0,483.45,629.43,666.54,365.84,0.29,74.0,535.74,53.57,0.0,357.16,0,1,0.48784858326800323,0.06688878933811189,0.11884029566580817,0.3232024862806586,0.029846567364766558,-0.0278026654720572,0.1664706760742152,0.0004184704184704184,0.1530665011893681,0.8511510414184262,0.08037027035136676,0.0
8929.05,1,2,2,28,0,0,0,2,2,0,5345.93,5454.01,5825.35,5891.49,5743.34,5872.14,250.01,514.31,214.3,0.0,221.44,221.44,0,1,0.34235556974146175,0.35678039657074373,0.3401884858971559,0.34759576886678867,0.3891836197579809,0.4012879309669001,0.36289862863350514,0.0458396665939373,0.08828825735792697,0.03637449948994228,0.0,0.03771027257524514
714.32,2,2,1,39,0,0,2,2,0,0,546.42,504.03,400.77,380.59,283.16,20.72,67.25,125.72,0.0,35.72,20.72,0.0,0,2,0.9709933923171687,0.603595027438683,0.46719957442042787,0.4389489304513384,0.29439186919027893,0.23504871766155236,0.5016962519132416,0.1334245977421979,0.31369613494024007,0.0,0.1261477609831897,1.0
5000.27,2,1,2,27,0,0,0,0,0,0,991.12,1028.52,1065.77,1119.67,1274.6,1320.89,53.57,53.57,71.43,178.58,71.43,178.58,0,1,0.7358362648416985,0.7450937649366934,0.7760780917830438,0.7868575096944765,0.7943071074161996,0.8017867035180101,0.7733265736983537,0.05208454867187804,0.05026412828283776,0.06379558262702403,0.14010670014122079,0.054077175237907775
1071.49,2,3,3,30,0,0,2,2,0,0,863.3,978.37,1003.23,921.66,762.76,541.39,129.79,51.82,0.32,35.82,32.32,14.61,0,2,0.4947316353862379,0.2881314804617869,0.13983331622320325,0.06370568087429652,0.08690701733100636,0.19429952682712862,0.2112681095172766,0.13265942332655334,0.051653160292256015,0.00034719961808042015,0.04696103623682417,0.05969818430336726
714.32,1,1,2,23,1,2,0,0,2,0,662.57,623.93,657.68,722.68,658.54,650.93,0.0,56.29,85.58,0.0,42.86,89.29,0,1,0.0887417403964611,0.07808825176391544,-0.01170343823496458,0.07929219397468935,0.1265399260835481,0.07244652256691678,0.07223419942509436,0.0,0.08558873616348377,0.11842032434825926,0.0,0.06584425360637856
10000.54,2,2,1,42,2,0,0,0,0,0,6612.75,4737.61,4897.01,4831.12,4751.9,4505.78,178.58,357.16,178.58,178.58,178.58,178.58,1,3,0.5494463298981855,0.5248356588744209,0.5169140866393215,0.510325442426109,0.5262645817125876,0.3387607069218263,0.49442446774540844,0.03769411158791036,0.0729343007263616,0.03696451340475915,0.03758075717081589,0.03963353736755901
17858.1,1,1,2,30,0,0,0,0,0,0,16062.75,15188.96,17498.87,15636.87,14619.96,14521.24,718.61,4288.19,1428.65,442.49,428.59,357.16,0,2,0.18685414461784844,0.18132612091991868,0.12438221311337701,0.02011580179302387,0.14946382873877959,0.10053421136627069,0.12711272009153637,0.047311336655044195,0.24505525213913812,0.09136419245027937,0.030266156678951245,0.02951469709198388
4643.11,2,2,1,26,0,0,0,0,0,0,99.4,4709.54,4643.11,0.0,0.0,0.0,4643.11,107.15,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,0.0,-0.01430722080674382,0.9785919351469167,0.6607141190566955,0.9858945884311419,0.023077204718389185,0.0,0.0,0.0
13214.99,1,4,1,28,0,0,0,0,0,0,2295.41,102.43,135.29,336.59,88.15,88.15,102.43,3583.48,337.73,88.15,88.15,88.15,0,1,0.9933295447064281,0.9933295447064281,0.9745296818234445,0.9897623834751293,0.9922489536503621,0.8263025549016685,0.9615837772105769,1.0,26.48739744253086,1.0033869098903712,1.0,1.0
6071.75,1,1,1,45,0,0,0,0,0,0,124.26,20.36,0.0,55.22,177.9,170.33,20.36,0.0,55.22,177.9,170.33,230.44,0,3,0.9719471322106477,0.9707003746860461,0.9909054226540948,1.0,0.9966467657594599,0.9795347305142669,0.9849557376374193,1.0,0.0,1.0,1.0,1.0
6786.08,2,1,2,38,0,0,0,0,0,0,2775.86,2836.47,2904.66,2916.23,2977.09,3041.7,134.79,135.69,102.65,106.08,112.08,109.08,0,2,0.5517736307264283,0.5612945912809751,0.5702629500389031,0.5719679107820715,0.5820164218517907,0.5909479404899441,0.5713772408616854,0.04752033337211393,0.04671458965937494,0.035199555590608424,0.03563211055090709,0.036847815366406945
1785.81,2,2,1,25,0,0,0,0,0,0,342.41,235.12,115.83,60.4,-67.47,97.15,42.86,35.72,60.72,0.0,202.83,57.15,1,1,0.9455989158981079,1.0377811749290238,0.9661778128692302,0.9351386765669361,0.8683398569836658,0.8082606772277006,0.9268828524124441,0.18228989452194624,0.30838297504964174,1.005298013245033,-0.0,2.08780236747298
4643.11,2,2,1,27,2,2,0,0,2,0,2144.11,1961.57,1966.36,1957.39,1872.92,1878.99,0.0,71.43,244.44,0.0,73.97,75.54,0,1,0.5953165012243948,0.5966238146414795,0.5784312669740754,0.5764993721880378,0.5775310083112397,0.5382168417289274,0.5771031341780257,0.0,0.03632600337679774,0.12488058077337678,0.0,0.03936689391641254
3571.62,2,3,2,32,0,0,0,0,0,0,2827.22,3345.43,2077.29,1479.15,1029.88,1050.88,842.58,75.58,50.0,41.61,21.0,22.82,0,2,0.7057693707617271,0.7116490556106192,0.5858601978933928,0.4183899742973777,0.06332980552242401,0.20842082864358474,0.4489032054548543,0.2518600000597831,0.03638394254052155,0.03380319778251022,0.0404027653707228,0.01998325213154689
12857.83,1,1,2,29,0,0,0,0,0,0,214.33,209.58,-0.04,21.14,-0.29,-0.29,209.8,0.04,21.18,0.0,0.0,0.0,0,1,1.0000225543501509,1.0000225543501509,0.9983558656476249,1.0000031109448484,0.9837002044668501,0.9833307797661036,0.9942391782542881,1.0010497184845881,-1.0,1.0018921475875118,-0.0,-0.0
9286.21,2,1,1,32,0,0,0,0,0,0,84.93,174.44,11.75,88.0,95.47,441.24,174.44,11.75,88.04,95.47,441.24,342.27,0,2,0.9524843827567975,0.9897191642230793,0.9905235828179634,0.9987346829330803,0.9812151566677901,0.9908541805537457,0.9839218583254095,1.0,1.0,1.0004545454545455,1.0,1.0
2142.97,1,2,1,35,0,0,0,2,2,2,377.16,404.02,466.1,449.24,500.31,470.7,42.86,67.86,0.0,57.15,0.0,17.86,1,2,0.780351568150744,0.766534295860418,0.7903657074060766,0.7824981217655871,0.8114672627241631,0.8240012692664852,0.7925363708622456,0.10608385723479036,0.14559107487663592,0.0,0.11422917790969599,0.0
8929.05,2,1,2,25,0,0,0,0,0,0,670.07,380.59,253.55,419.95,608.85,588.71,166.51,75.04,258.12,280.91,303.05,206.33,0,1,0.9340680139544522,0.9318124548524198,0.9529681209087192,0.9716039220297793,0.9573762046354315,0.9249561823486261,0.9454641497882381,0.4375049265613915,0.2959574048511142,0.6146446005476843,0.4613780077194712,0.5147695809481748
714.32,2,3,1,61,2,2,2,2,0,0,97.51,195.05,222.08,213.23,319.48,353.45,100.01,35.72,0.0,110.72,39.29,0.0,1,5,0.5051937506999664,0.5527494680255348,0.7014923283682383,0.6891029230596931,0.7269431067308768,0.8634925523574869,0.6731623548736327,0.5127403229941041,0.160842939481268,0.0,0.34656316514335794,0.11116140896873673
2857.3,2,2,2,45,1,0,0,0,0,0,-57.15,2934.09,0.0,0.0,0.0,0.0,2991.23,0.0,0.0,0.0,0.0,0.0,0,3,1.0,1.0,1.0,1.0,-0.026875021873796926,1.0200013999230042,0.8321877296748679,1.0194745219130974,0.0,0.0,0.0,0.0
2500.13,2,1,2,29,0,0,0,0,0,0,1552.3,1494.54,1445.65,1560.33,1566.44,1718.91,107.15,107.15,250.01,357.16,535.74,35.72,0,1,0.3124717514689236,0.3734565802578266,0.3759004531764349,0.42177006795646627,0.40221508481558965,0.3791122861611197,0.37748770397272674,0.07169430058747174,0.07411890844948639,0.16022892593233481,0.22800745639794695,0.3116742586871913
6071.75,1,1,2,26,0,0,0,0,0,0,4217.51,4011.36,3835.78,3431.04,3463.9,3347.0,135.72,464.31,128.33,107.86,110.36,104.15,0,1,0.4487585951331988,0.4295054967678182,0.43491744554700046,0.368257915757401,0.3393403878618191,0.305388067690534,0.3876946514596286,0.033833911690798135,0.12104708820631005,0.03740265342286887,0.031138312306937265,0.03297281147296086
16072.29,1,2,1,66,0,0,0,0,0,0,-2.89,536.78,-47.07,-327.05,-741.22,-810.04,539.67,1.43,9.21,0.32,0.82,0.96,0,5,1.050399787460281,1.0461178836369927,1.0203486870881497,1.002928643024734,0.966602145680547,1.0001798125842676,1.0144294932458287,1.0053839561831663,-0.03038028468238793,-0.02816083167711359,-0.00043172067672216075,-0.0010122956891017727
5357.43,2,2,1,44,0,0,0,0,0,0,10.43,283.87,120.11,63.36,0.0,0.0,290.87,653.07,63.36,0.0,0.0,0.0,0,3,1.0,1.0,0.9881734339039429,0.9775806683428435,0.9470137733950794,0.9980531710167001,0.9851368411097609,1.0246591749744602,5.437265839646991,1.0,0.0,0.0
714.32,2,2,1,23,0,0,2,0,0,0,445.85,536.89,518.1,554.17,555.78,568.24,109.68,0.0,55.54,21.43,21.43,25.0,1,1,0.20450218389517308,0.22194534662336218,0.22419923843655515,0.2746948146488969,0.2483900772762908,0.3758399596819353,0.2582619367603689,0.20428765668945223,0.0,0.10022195355215908,0.03855842239735147,0.03771293819512882
11072.02,2,2,2,31,0,0,0,0,0,0,11213.31,11245.57,10978.12,10697.04,7777.67,7773.95,392.88,446.45,392.88,235.73,250.01,267.62,1,2,0.29787428129645727,0.29753829924440167,0.03386735211822229,0.00848083728172453,-0.015674646541462105,-0.01276099573519548,0.10155418794402471,0.0349364238540154,0.040667254502592426,0.03672791725561463,0.030308562847228025,0.03215997015674142
11429.18,1,1,1,49,0,0,0,0,0,0,9046.41,8805.33,6952.62,2502.78,209.15,6986.05,369.95,357.16,2712.29,714.32,6986.05,1785.81,0,3,0.3887531738934902,0.9817003494563915,0.7810184107696264,0.3916781431388779,0.22957465014987954,0.20848127337219297,0.4968676667967431,0.042014325414266133,0.05137056246422213,1.0837109134642278,3.415347836480995,1.0
2857.3,2,1,1,35,0,2,0,0,0,0,129.08,2.93,132.97,10.82,23.64,117.68,0.0,132.97,31.82,23.64,117.68,38.86,0,2,0.9588142652154132,0.9917264550449726,0.9962132082735449,0.9534630595317258,0.9989745563993981,0.9548244846533441,0.9756693381863998,0.0,1.0,2.9408502772643255,1.0,1.0
714.32,1,3,2,40,0,0,0,0,0,0,629.07,674.93,1248.78,334.88,343.59,27.86,56.79,43.15,45.57,18.57,55.72,0.0,1,3,0.960997872102139,0.5189970881397694,0.531190502855863,-0.7482080860118713,0.05514335311905042,0.11934427147496919,0.23957750027998662,0.0841420591765072,0.03455372443504861,0.13607859531772576,0.05404697459181001,2.0
1785.81,1,3,1,47,0,0,0,0,0,0,463.42,499.38,546.99,572.14,583.46,595.67,43.93,55.82,45.25,20.86,21.61,21.75,0,3,0.6664426786724231,0.6732799121967062,0.6796187724337976,0.6937020175718581,0.7203621885866917,0.7404987092691832,0.6956507131217767,0.08796908166125997,0.1020493976123878,0.07908903415248017,0.03575223665718301,0.03627847633756946
4643.11,1,2,2,33,2,2,2,0,0,0,42.25,77.97,71.43,25.0,0.0,0.0,71.43,0.46,25.0,0.0,0.0,0.0,0,2,1.0,1.0,0.9946156778538523,0.9846159147640267,0.9832073760905944,0.9909004955730103,0.992223244046914,0.9161215852250867,0.006439871202575948,1.0,0.0,0.0
1785.81,1,2,2,25,0,0,0,0,0,0,207.65,-2.61,408.13,6.82,263.98,234.08,0.0,410.74,6.82,257.16,71.43,250.01,0,1,0.8689222257686988,0.8521791231989965,0.9961810046981482,0.7714594497734921,1.0014615216624387,0.8837222324883386,0.8956542595983521,-0.0,1.0063950211942274,1.0,0.9741647094476854,0.30515208475734795
9643.37,1,2,2,44,0,0,0,0,0,0,9808.03,9817.31,9241.89,8052.36,8037.29,8061.07,377.02,358.95,298.94,303.94,294.66,381.13,0,3,0.16408164365776703,0.1665475865802101,0.1649848548795702,0.041632748717512796,-0.01803726290705414,-0.017074943717808176,0.08368910453503298,0.038403595282210705,0.038839458162778395,0.03712452001649206,0.037816229102097844,0.03655346002453769
7143.24,2,1,2,25,0,0,0,0,0,0,318.8,25.0,21.79,183.22,430.38,177.51,25.0,21.79,183.22,430.38,177.51,317.45,0,1,0.9751499319636467,0.9397500293984242,0.9743505748091902,0.9969495635033963,0.9965001875899452,0.9553703921469809,0.9730117799019307,1.0,1.0,1.0,1.0,1.0
7500.4,2,1,2,28,0,0,0,0,0,0,91.72,1882.96,3852.38,4019.25,4239.48,1476.11,1882.96,2066.57,447.63,310.7,47.47,485.03,0,1,0.8031958295557571,0.43476614580555706,0.46412857980907685,0.48637672657458264,0.7489520558903525,0.987771318862994,0.65419844274972,1.0,0.5364398112335751,0.1113715245381601,0.07328728995065432,0.032158849950206965
5357.43,2,1,1,49,0,0,0,0,0,0,30.36,0.0,0.0,1110.99,0.0,53.75,0.0,0.0,1110.99,0.0,53.75,35.61,1,3,0.9899672044245095,1.0,0.7926263152295038,1.0,1.0,0.9943331037456393,0.962821103899942,0.0,0.0,1.0,0.0,1.0
1071.49,2,2,2,23,1,2,2,2,2,2,399.09,428.2,464.2,446.13,477.67,464.92,46.43,53.57,0.0,38.93,0.0,71.43,1,1,0.5660995436261653,0.5542002258537176,0.5836358715433648,0.5667715051003742,0.6003695788108148,0.6275373545250074,0.583102346576574,0.10843063988790286,0.11540284360189573,0.0,0.0814997801829715,0.0
