,limit,age,behind1,behind2,behind3,billed1,billed2,billed3,billed4,billed5,billed6,paid1,paid2,paid3,paid4,paid5,paid6,default,avail6,avail5,avail4,avail3,avail2,avail1,avg_av
5044,12137.44,27,1,2,0,1043.14,528.41,5486.73,5475.45,5120.07,4995.81,0.43,5176.26,180.46,179.1,180.6,263.53,0,0.5883967294586008,0.5781589857498781,0.548879335345839,0.5479499795673552,0.9564644603804426,0.9140560118113871,0.6889842503855838
5045,2498.88,48,0,0,0,301.26,271.52,308.36,43.91,13.92,31.77,42.41,71.4,43.91,13.92,31.77,7.68,0,0.9872863042643104,0.9944295044179792,0.982428127801255,0.8766007171212703,0.8913433218081701,0.8794419900115251,0.9352549942374184
5046,5354.75,26,0,0,0,1070.84,1112.75,1083.66,1090.41,1115.82,1205.25,71.4,71.4,71.4,42.84,107.1,71.4,0,0.7749194640272655,0.7916205238339792,0.7963658434100566,0.7976264064615528,0.7921938465848078,0.8000205425089874,0.7921244378044415
5047,2498.88,25,0,0,0,821.7,858.33,894.56,912.41,931.51,950.0,49.98,50.51,32.66,33.81,33.98,35.2,0,0.6198296836982968,0.6272289985913689,0.6348724228454349,0.6420156229991036,0.6565141183250096,0.6711726853630426,0.641938921970376
5048,1784.92,24,1,2,3,587.42,638.46,653.46,667.84,682.02,701.58,71.4,35.7,35.7,35.7,35.7,35.7,0,0.6069403670752751,0.6178988414046568,0.6258431750442596,0.6338995585236313,0.642303296506286,0.6708984156152656,0.6329639423615624
5049,1070.95,60,0,0,0,84.43,-20.74,-20.74,-73.32,52.58,517.98,0.0,0.0,0.0,178.49,517.98,0.0,0,0.5163359633969841,0.9509034035202389,1.0684625799523786,1.019365983472618,1.019365983472618,0.9211634530090106,0.9159328944706412
5050,17849.18,54,0,0,0,3858.1,3803.02,3652.48,3228.38,3281.54,2905.06,178.99,160.64,142.79,144.65,107.34,143.26,0,0.8372440638729622,0.8161517784010245,0.8191300664792444,0.7953698713330248,0.7869358704433481,0.7838500143984205,0.8064469441546707
5051,11066.49,26,0,0,0,1449.5,1532.39,1578.19,1623.28,1668.51,1709.77,107.1,71.4,71.4,71.4,71.4,35.7,0,0.8455002444316129,0.8492286172038288,0.853315730642688,0.8573901932771818,0.8615288135623852,0.8690189933754967,0.8559970987488655
5052,5711.74,26,0,0,0,132.8,14.14,14.14,14.14,14.14,48.3,14.14,14.14,14.14,14.14,48.3,86.5,0,0.9915437327329324,0.9975243971189164,0.9975243971189164,0.9975243971189164,0.9975243971189164,0.9767496419654956,0.9930651605290156
5053,5354.75,27,0,0,0,826.95,875.15,913.59,890.64,958.36,960.57,61.51,64.26,39.27,82.11,35.7,46.41,0,0.8206134740183949,0.8210261916989592,0.8336729072318968,0.8293869928568094,0.836565665997479,0.8455670199355713,0.8311387086231851
5054,3926.82,29,0,0,0,2488.82,2426.1,2438.41,2491.25,1739.51,663.06,107.1,71.4,73.15,71.4,35.7,35.7,0,0.8311458126422907,0.5570181469993533,0.3655808007497161,0.37903698157796895,0.3821718336974957,0.36619962208606455,0.4801921996254816
5055,12851.41,43,0,0,0,0.0,26.81,11.67,0.0,0.0,8.35,26.81,11.67,0.0,0.0,8.35,16.24,0,0.9993502658463156,1.0,1.0,0.9990919284343118,0.9979138475855958,1.0,0.9993926736443705
5056,2855.87,53,0,0,0,340.1,1531.74,1503.19,1092.73,1156.48,1133.17,1531.74,85.68,67.83,92.82,0.0,96.39,0,0.6032137317174799,0.5950515954857889,0.6173740401348801,0.4736490106342375,0.4636520569913896,0.8809119462720643,0.6056420635393067
5057,2498.88,25,0,0,0,696.4,700.87,702.72,674.23,680.87,721.39,71.4,71.4,35.7,71.4,107.2,107.34,0,0.7113146689716994,0.7275299334101678,0.7301871238314765,0.7187860161352286,0.7195263478038162,0.7213151491868357,0.7214432065565375
5058,9995.54,35,2,0,0,1.68,3490.12,3535.42,3440.71,3072.2,2224.44,3534.39,178.49,108.06,215.08,71.43,67.93,0,0.777456745708586,0.6926429187417589,0.6557754758622346,0.6463002499114605,0.6508322711929521,0.9998319250385672,0.7371399310759266
5059,5711.74,28,0,0,0,5863.88,5672.57,5374.32,5432.22,5550.24,5922.43,282.02,249.89,199.91,210.62,471.22,0.0,0,-0.03688718324013357,0.02827509655551548,0.048937801790697684,0.05907481783134388,0.006857805152195316,-0.026636366501276376,0.013270328598057069
5060,9281.57,41,0,0,0,96.35,126.48,17.85,126.37,105.56,32.74,126.48,18.03,126.37,105.56,32.74,0.0,0,0.9964725795312648,0.9886269241087446,0.986384846529197,0.9980768339839056,0.9863729950859608,0.9896192131288132,0.9909255653946476
5061,356.98,24,1,2,2,231.9,222.97,320.04,309.58,340.03,329.42,0.0,107.1,0.0,35.7,0.0,28.56,1,0.07720320466132556,0.047481651633144835,0.1327805479298561,0.10347918650904812,0.3753991820270043,0.3503837750014007,0.18112125796029666
5062,7496.65,29,0,0,0,3091.41,3152.31,3235.98,3325.8,3361.61,3486.73,142.79,142.79,142.79,356.98,178.49,107.1,0,0.5348949197308129,0.5515850413184554,0.5563618416225914,0.5683431932930042,0.5795041785330781,0.5876278070871656,0.5630528302641847
5063,2855.87,23,0,0,0,2658.24,2484.03,2368.3,2160.25,1747.97,1058.38,111.27,89.92,65.61,51.19,36.23,53.73,0,0.6294018985458021,0.3879378263016173,0.2435755128909929,0.17072555823619412,0.13020200499322435,0.06920132919215513,0.27184068835999764
5064,17849.18,69,0,0,0,41.02,7.25,542.01,121.34,296.69,-0.07,7.32,544.72,121.95,298.19,0.0,0.0,0,1.0000039217487862,0.9833779478945252,0.9932019286040032,0.9696338991483084,0.9995938188757132,0.9977018552112756,0.9905855619137686
5065,1070.95,28,2,0,0,69.47,52.58,0.0,5.6,884.14,892.14,35.7,0.0,112.81,892.46,35.7,71.4,0,0.16696391054671092,0.17443391381483733,0.9947709977123116,1.0,0.9509034035202389,0.9351323591204069,0.7037007641190844
5066,8210.62,37,2,0,2,19.1,138.55,82.0,-0.11,108.67,86.53,138.8,0.57,0.0,108.77,0.43,0.0,0,0.9894612099938861,0.9867647023001916,1.0000133972830312,0.990012934467799,0.9831255130550434,0.9976737444918896,0.9911752502653068
5067,12851.41,27,0,0,0,7664.83,6413.24,4973.14,5112.54,6027.27,6109.88,372.69,476.93,218.58,999.63,218.33,358.98,0,0.5245751244415983,0.5310032128770306,0.6021806167572274,0.613027675562448,0.5009699324821167,0.4035806187803517,0.5292228634834621
5068,1784.92,22,0,0,0,238.22,180.42,83.53,71.04,49.16,38.55,37.7,35.7,1.43,49.16,38.55,13.64,1,0.9784023933845776,0.9724581493848464,0.9601998969141474,0.9532023844205902,0.8989198395446294,0.8665374358514667,0.9382866832500428
5069,2855.87,27,1,2,0,2921.59,2822.38,2667.45,1433.32,1014.69,1037.36,0.54,102.67,73.25,22.31,24.74,3.0,1,0.6367621775500986,0.6447002139453126,0.4981144099696415,0.06597639248285114,0.01172672425565582,-0.02301225195824749,0.3057112777075521
5070,12851.41,26,1,0,0,-68.43,-68.43,-68.43,-68.43,-68.43,645.53,0.0,0.0,0.0,0.0,713.97,35.7,0,0.9497697139846912,1.0053247075612717,1.0053247075612717,1.0053247075612717,1.0053247075612717,1.0053247075612717,0.9960655419651748
5071,1784.92,25,2,2,2,2182.7,2084.57,1885.05,1875.81,319.82,350.27,107.1,0.0,53.15,1830.79,35.7,13.14,1,0.8037615131210363,0.8208211012258253,-0.05092104968289888,-0.05609775228021417,-0.16787867243349847,-0.2228559263160252,0.18780486893903747
5072,9281.57,45,0,0,0,8708.68,8011.64,6915.06,5835.86,4997.52,4754.91,554.07,357.16,249.89,196.34,178.49,142.79,0,0.4877041276421985,0.4615652308822753,0.3712421497656108,0.2549687175768754,0.13682275735678331,0.061723393779285124,0.2956710628338381
5073,16421.24,39,0,0,0,569.39,467.68,805.03,780.04,793.0,2860.58,467.68,356.98,0.0,356.98,2860.58,174.28,0,0.8258000004871741,0.9517088843473452,0.9524981061113532,0.9509762965525136,0.9715198121457332,0.9653260046135372,0.9363048507096092
5074,1070.95,21,1,2,0,1188.76,1103.79,1138.38,1080.87,936.01,1069.81,0.0,83.03,407.18,18.71,224.33,21.35,1,0.0010644754657081095,0.1260002801251226,-0.009262804052476628,-0.0629627900462207,-0.030664363415658917,-0.1100051356272468,-0.014305056258462054
5075,713.97,59,0,0,0,105.17,0.0,52.58,8.57,13.92,47.12,0.0,52.58,8.57,19.28,47.12,0.0,0,0.9340028292505288,0.9805033824950627,0.9879966945389862,0.926355449108506,1.0,0.8526968920262756,0.9469258745698932
5076,9995.54,30,1,0,0,0.0,8.21,0.0,11.67,6.0,6.0,8.21,0.0,11.67,0.0,0.0,0.0,1,0.9993997322805972,0.9993997322805972,0.9988324792857616,1.0,0.9991786336706172,1.0,0.9994684295862624
5077,2498.88,38,0,0,0,2265.24,1953.49,2001.32,2938.15,1510.33,1446.03,73.43,82.89,58.22,105.02,63.65,61.51,0,0.4213287552823665,0.3955972275579461,-0.17578675246510436,0.1991132027148163,0.21825377769240625,0.09349788705340004,0.19200068297263848
5078,713.97,38,1,2,2,342.67,331.85,421.7,404.36,433.27,421.2,0.0,95.53,0.0,35.7,0.0,20.78,0,0.4100592461868146,0.3931537739680939,0.43364567138675303,0.40935893664999934,0.5352045604157037,0.5200498620390213,0.4502453417743976
5079,15350.29,46,0,0,0,1889.51,34.27,12662.78,12900.42,13154.27,13035.18,18.21,12804.61,537.83,504.27,466.4,460.79,1,0.1508186490287806,0.14306048941094926,0.15959763626615528,0.1750787770133333,0.99776746888821,0.8769072115249941,0.4172050386887371
5080,2498.88,22,0,0,0,2587.17,2577.03,2565.53,2303.76,1202.43,1172.94,124.94,122.34,110.66,42.84,60.69,46.66,0,0.530613714944295,0.5188124279677295,0.07808298117556661,-0.02667194903316689,-0.031274010756819084,-0.035331828659239325,0.17237188927306096
5081,5354.75,28,0,0,0,1477.45,1439.0,1522.61,1524.71,1546.13,1724.62,71.4,107.1,53.55,35.7,178.49,6.28,0,0.6779270740930949,0.711260096176292,0.7152602829263738,0.7156524580979505,0.7312666324291517,0.7240860917876651,0.7125754392517547
5082,2855.87,33,0,0,0,1017.26,606.3,41.23,-5.14,2043.55,1783.03,35.7,41.23,0.0,2106.2,73.57,49.62,0,0.37566135713460347,0.28443871744862337,1.0017998018117071,0.9855630683469484,0.7877004205373493,0.6438003130394591,0.6798272797197819
5083,6068.72,34,0,0,0,65.58,47.41,11.46,0.0,137.69,0.0,47.41,11.57,0.0,137.69,0.0,9.03,0,1.0,0.9773115253298884,1.0,0.9981116281522298,0.9921878089613626,0.989193767384226,0.9928007883046178
5084,6068.72,23,0,0,0,558.29,515.16,551.08,493.99,532.44,360.2,45.16,122.7,75.5,104.24,53.55,37.59,0,0.9406464625159836,0.9122648598056922,0.91860062747993,0.9091933719136821,0.9151122477227488,0.9080053124876416,0.9173038136542796
5085,2855.87,36,2,2,2,1740.33,1779.67,1741.4,1790.99,1829.08,1869.17,78.54,0.0,89.25,89.25,74.97,71.4,1,0.3454989197687569,0.3595366735880835,0.3728741154184189,0.3902383511854531,0.3768378812761085,0.39061301809956334,0.37259982655606394
5086,5354.75,59,0,0,0,395.07,441.48,376.87,356.06,410.78,68.76,442.84,376.87,356.06,410.78,68.76,196.77,0,0.9871590643820908,0.9232868014379756,0.9335057659087724,0.9296194967085298,0.9175535739296888,0.9262206452215324,0.9362242245980984
5087,6425.7,27,1,0,0,-7.14,-7.14,-7.14,-7.14,-7.14,-7.14,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0011111629861338,1.0011111629861338,1.0011111629861338,1.0011111629861338,1.0011111629861338,1.0011111629861338,1.0011111629861338
5088,7496.65,44,0,0,0,3152.49,3204.11,3213.96,2522.45,2540.72,2564.71,160.64,128.51,110.66,103.53,92.82,96.39,0,0.6578858556822047,0.661085951725104,0.6635230402913301,0.5712805052923638,0.572594425510061,0.5794801678082877,0.6176416577182252
5089,2498.88,33,0,0,0,1111.29,577.28,584.49,604.91,766.16,397.25,363.09,107.1,44.98,219.12,40.27,17.85,0,0.8410287808938405,0.6933986425918812,0.7579275515430913,0.7660992124471764,0.7689845050582661,0.5552847675758741,0.7304539100183548
5090,4283.8,36,0,0,0,115.13,163.93,213.3,193.09,212.05,63.19,115.38,164.75,148.86,63.19,0.0,284.8,0,0.9852490779214716,0.950499556468556,0.9549255334049208,0.9502077594658948,0.9617325738830009,0.9731243288668938,0.9626231383351229
5091,3212.85,58,0,0,0,3063.56,3176.72,1812.76,1818.08,1739.76,1775.85,182.06,78.54,78.54,69.4,78.54,71.4,0,0.44726644567907,0.4584994630935151,0.4341223524285292,0.43577820315296384,0.011245467419892031,0.0464665328291081,0.3055630774338464
5092,2141.9,27,0,0,0,2061.69,2112.84,2106.24,998.52,1021.65,1042.86,105.67,58.12,35.77,39.27,39.27,32.91,1,0.5131145244876045,0.5230169475699146,0.5338157710443998,0.016648769783836927,0.013567393435734602,0.037448060133526334,0.27293524440916944
5093,1784.92,23,0,0,2,377.94,919.88,436.16,487.5,568.25,384.51,124.94,89.25,70.68,124.94,35.7,0.0,0,0.7845785805526299,0.6816383927570984,0.7268785155637227,0.7556417094323554,0.4846379669677073,0.7882594177890325,0.7036057638437576
5094,17492.19,34,0,0,0,498.17,387.65,2050.01,1269.22,566.1,822.24,1866.31,2050.08,38.13,107.1,822.24,722.0,0,0.9529938789825628,0.9676369854203504,0.9274407607052062,0.8828042686478937,0.9778386811485582,0.9715204328331674,0.9467058346229564
5095,17849.18,69,0,0,0,42.84,201.77,9.67,44.05,36.23,127.76,201.77,9.67,44.05,36.23,127.76,73.29,0,0.9928422482153244,0.9979702148782184,0.9975320995138152,0.9994582384176752,0.9886958392486376,0.997599889742834,0.9956830883360844
5096,713.97,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5097,356.98,29,0,0,0,364.41,306.93,253.46,332.17,350.02,204.19,53.55,35.7,142.79,17.85,89.25,0.0,0,0.4280071712700992,0.01949689058210554,0.06949969185948793,0.2899882346349936,0.14020393299344502,-0.020813490951874077,0.1543970717313762
5098,1784.92,28,0,0,0,1721.05,1487.55,1524.68,1549.27,1580.04,1613.14,70.36,71.79,60.69,56.58,58.58,142.79,0,0.09623960737736142,0.11478385585908618,0.13202272370750515,0.14579925150707035,0.16660130426013495,0.03578311633014372,0.11520497650688362
5099,2855.87,39,0,0,0,1966.41,1830.08,1711.74,1744.54,1765.1,1784.17,107.52,74.97,71.43,71.43,71.4,63.61,0,0.3752621793008785,0.38193965411590863,0.38913886136273707,0.40062397798219107,0.35918651759358794,0.3114497508640099,0.3696001568698855
5100,11780.46,27,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5101,11423.47,45,0,0,0,1333.73,778.08,385.47,328.35,82.61,517.52,781.9,386.68,330.0,83.0,520.05,1044.14,0,0.9546967777741788,0.9927683969932078,0.9712565446401136,0.9662563126615644,0.9318875963258101,0.8832465091605266,0.9500186895925667
5102,3212.85,32,0,0,0,233.68,53.01,912.38,51.51,59.87,52.83,53.48,912.88,51.51,9.17,0.0,2.07,0,0.9835566553060368,0.9813654543473864,0.9839675054857836,0.7160216007594503,0.9835006302815256,0.9272670681793423,0.9292798190599209
5103,2855.87,26,2,3,2,2207.98,2222.97,2254.49,2267.52,2297.22,2396.14,71.4,89.25,71.4,71.4,142.79,96.39,1,0.16097721534943818,0.1956146463249378,0.2060142793614555,0.21057681196973255,0.2216137289162322,0.2268625672737204,0.20360987486591944
5104,7139.67,41,0,0,0,841.41,26.24,0.0,0.0,0.0,0.0,26.49,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9963247601079602,0.8821500153368433,0.9797457959074674
5105,6068.72,51,0,0,0,6962.53,6749.38,6439.59,4891.74,4613.01,4363.37,268.06,198.95,153.82,151.33,183.56,101.95,0,0.2810065384463281,0.23987101069088704,0.19394205038294735,-0.061111733611041524,-0.11215874187637588,-0.14728146956854155,0.06571127574403395
5106,7139.67,26,0,0,0,0.0,54.12,411.71,337.81,138.65,108.27,54.12,411.71,6.75,35.7,73.18,403.39,0,0.9848354335704592,0.9805803349454528,0.9526854882648638,0.9423348698189132,0.992419817722668,1.0,0.9754759907203928
5107,1784.92,49,0,0,0,3221.1,3235.95,3295.28,3351.36,3549.06,3619.53,101.81,99.38,92.92,356.98,112.95,102.38,1,-1.0278387826905409,-0.9883580216480288,-0.8775967550366403,-0.8461779799654887,-0.8129383949980951,-0.8046186943952669,-0.8929214381223435
5108,1784.92,38,0,0,0,669.34,0.0,1116.93,975.81,1093.3,1068.13,0.0,3391.34,35.7,132.08,0.57,18.49,0,0.4015810232391368,0.38747955090424224,0.4533032292763822,0.3742408623355669,1.0,0.6250028012459942,0.5402679111668871
5109,8567.6,38,0,0,0,1793.98,1836.5,1892.55,1873.41,46.66,42.95,71.4,107.1,107.1,46.66,42.95,20.1,0,0.9949869274942807,0.9945539007423316,0.7813378308978011,0.7791038330454271,0.7856459218450909,0.7906088052663524,0.8543728698818804
5110,14279.34,38,0,0,0,822.92,276.81,465.93,451.19,439.63,279.55,286.48,498.78,465.72,465.51,282.84,518.8,0,0.9804227646375814,0.9692121624668928,0.9684026012406736,0.9673703406459964,0.9806146502569448,0.9423698854428846,0.9680654007818288
5111,5354.75,32,0,0,0,71.36,134.55,71.36,71.36,53.55,53.55,134.55,71.36,71.36,53.55,53.55,53.55,0,0.9899995331247956,0.9899995331247956,0.9866735141696624,0.9866735141696624,0.9748727765068396,0.9866735141696624,0.9858153975442364
5112,7853.64,52,0,0,0,4555.97,4487.93,4495.03,4450.98,4565.46,4695.05,215.83,199.91,178.49,285.59,214.19,133.37,0,0.4021816635343611,0.41868229254205697,0.4332589729093772,0.4276501087393872,0.4285541481402254,0.4198906494313465,0.421702972549459
5113,8924.59,47,0,0,0,383.22,683.52,149.65,212.3,194.66,0.0,687.87,149.65,212.98,194.66,0.0,0.0,0,1.0,0.9781883537507046,0.9762117923624504,0.983231722689782,0.9234116077041074,0.9570602122898644,0.969683948132818
5114,5354.75,40,0,0,0,4338.92,4412.85,4524.16,4649.39,4728.82,4812.42,178.49,161.82,178.49,132.94,136.69,139.22,0,0.10128017181007516,0.11689247864045944,0.1317260376301414,0.1551127503618283,0.17589990195620706,0.18970633549652174,0.14510294598253884
5115,23203.93,39,0,0,0,209.37,0.0,67.97,-2.18,-9.32,465.86,0.0,67.97,0.0,0.0,475.18,2310.79,0,0.979923228522065,1.000401656098773,1.0000939496025028,0.9970707548247214,1.0,0.9909769595064284,0.9947444247590816
5116,17849.18,39,0,0,0,946.04,761.8,392.79,65.97,39.84,33.09,45.02,210.66,1.64,40.02,33.81,7186.9,0,0.9981461333237718,0.9977679646908149,0.9963040318939019,0.9779939470608732,0.9573201682094079,0.94699812540408,0.9790883950971416
5117,7496.65,33,0,0,0,5701.56,5820.97,6005.11,6058.94,6200.34,6301.12,214.19,285.59,214.19,249.89,214.19,713.97,0,0.1594752322704141,0.1729185702947316,0.1917803285467509,0.1989608691882374,0.22352384064882308,0.23945228868894766,0.19768518827298406
5118,12494.42,33,0,0,0,2961.68,2446.48,639.93,641.36,1097.4,1109.79,2461.04,643.21,644.64,1102.97,1115.36,3157.91,1,0.9111771494795278,0.9121687921488152,0.9486682855226573,0.9487827366136244,0.8041941922874372,0.7629597852481348,0.8813251568833661
5119,4640.79,27,0,0,0,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,0,0.9973926852971152,0.9973926852971152,0.9973926852971152,0.9973926852971152,0.9973926852971152,0.9973926852971152,0.9973926852971154
5120,3926.82,43,0,0,0,13.92,180.28,2250.14,1186.18,1109.25,893.71,180.28,2250.14,39.27,39.27,35.7,35.7,0,0.7724087174864139,0.7175195196112886,0.6979286038066426,0.4269816289007391,0.9540900779765816,0.996455146912769,0.7608972824490725
5121,2855.87,26,0,0,0,2888.67,2758.2,2832.02,2890.46,2825.31,2820.99,107.1,132.08,142.79,107.1,117.8,108.88,0,0.012213441088004744,0.01070076719178392,-0.012111895849601048,0.008351220468718782,0.03419973598238018,-0.011485116619454032,0.00697802537697209
5122,1427.93,38,0,0,0,1374.07,1316.59,1355.39,1290.67,1318.45,1344.61,107.1,71.4,53.55,53.55,53.55,71.4,0,0.058350199239458625,0.07667042502083436,0.0961251601969284,0.05080080956349398,0.07797300988143686,0.03771893580217527,0.06627308995072125
5123,1784.92,23,0,0,0,1747.58,1257.05,1192.47,668.52,492.39,690.91,71.4,142.97,35.7,35.7,214.19,35.7,0,0.6129182260269369,0.7241388969813773,0.6254622055890461,0.3319196378549179,0.2957387445935953,0.02091970508482181,0.4351829026884492
5124,5354.75,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5125,2855.87,32,0,0,0,63.69,31.09,113.49,119.38,126.8,0.0,31.09,120.7,120.8,141.29,0.0,0.0,0,1.0,0.9556002198979644,0.9581983773771214,0.9602607961847004,0.9891136501311334,0.9776985647105786,0.973478601383583
5126,2498.88,41,2,2,2,1240.55,1345.22,1437.39,1510.25,1476.2,1582.94,124.94,124.94,107.1,0.0,142.79,71.4,1,0.3665402100140863,0.40925534639518507,0.3956292419003714,0.4247863042643104,0.461670828531182,0.5035575938020234,0.4269065874845264
5127,6068.72,41,0,0,0,5911.72,4944.47,4861.26,2177.6,2123.23,1578.51,2855.87,169.28,72.18,74.11,63.4,372.44,0,0.7398940798059558,0.6501354486613322,0.6411763930449914,0.19896452629220002,0.1852532329716975,0.025870364755665117,0.4068823409219737
5128,14279.34,44,0,0,0,246.39,282.16,270.09,275.45,275.66,281.66,43.41,43.3,12.96,7.82,8.35,5.68,0,0.980274998704422,0.9806951861920791,0.9807098927541468,0.9810852602431204,0.9802399830804503,0.9827450008193656,0.9809583869655972
5129,1784.92,28,0,0,0,1835.68,1803.66,1773.89,1760.21,1081.09,1090.73,74.97,89.25,1013.83,39.27,71.4,53.55,1,0.3889193913452704,0.3943201936221232,0.013843757703426504,0.006179548663245396,-0.010499069986329924,-0.02843824933330345,0.12738759533573868
5130,1070.95,31,0,0,0,588.88,625.51,661.53,669.13,688.66,707.47,57.01,57.33,29.24,35.7,35.7,57.94,0,0.3393995984873243,0.3569634436715067,0.37519958914982027,0.3822960922545404,0.4159297819692797,0.4501330594332135,0.38665359416094747
5131,14636.32,42,0,0,0,12069.83,12241.11,12296.8,8598.48,8386.93,8573.89,535.48,499.78,321.29,303.44,321.29,296.3,0,0.4142045268209496,0.4269782295003115,0.4125244597002525,0.1598434579183839,0.16364837609453736,0.17535077123211298,0.292091636877758
5132,6425.7,27,0,0,0,1034.47,902.13,711.0,808.89,575.24,556.43,179.53,428.38,451.91,356.98,321.29,321.29,0,0.9134055433649252,0.9104782358342282,0.8741164386759419,0.8893505765908772,0.8596059573276064,0.8390105358171094,0.8809945479351148
5133,6068.72,43,0,0,0,4859.01,4916.45,4975.78,5044.68,4971.07,4969.39,249.89,249.89,249.89,182.06,189.2,179.56,0,0.18114693048946068,0.18087010110863586,0.16874068996427585,0.1800939901659659,0.18987035157331367,0.1993352799272334,0.18334289053814756
5134,2141.9,24,0,0,0,2241.36,2204.87,2222.37,2127.12,1184.83,1151.02,78.96,110.66,71.4,39.66,40.05,43.12,1,0.4626173023950698,0.4468322517391102,0.006900415518931883,-0.03756944768663327,-0.02939913161211998,-0.04643540781549094,0.1338243304231446
5135,2855.87,36,0,0,0,28.84,28.84,59.69,59.69,29.84,29.84,29.84,60.69,29.84,0.0,29.84,13.92,0,0.9895513451242528,0.9895513451242528,0.9790991886885608,0.9790991886885608,0.9899015011187484,0.9899015011187484,0.986184011643854
5136,2855.87,28,1,0,0,0.0,0.0,0.0,0.0,81.54,-28.06,0.0,0.0,0.0,81.54,0.0,0.0,1,1.009825377205545,0.9714482802088331,1.0,1.0,1.0,1.0,0.9968789429023964
5137,5711.74,25,0,0,0,5510.58,4641.64,5471.06,1070.06,2344.77,1922.57,249.89,1035.25,42.84,2476.18,57.12,71.4,0,0.6634002948313474,0.5894823643933372,0.8126560382650472,0.04213777237759411,0.18735096485484276,0.03521868992636217,0.3883743541080885
5138,12494.42,33,0,0,0,46.91,183.24,59.51,347.59,12.96,39.7,187.38,59.51,351.24,12.96,39.7,70.72,0,0.9968225816004264,0.9989627369657816,0.9721803813222222,0.9952370738297576,0.9853342532106332,0.9962455240019144,0.9907970918217892
5139,1784.92,51,0,0,0,1367.46,1404.3,1441.43,1394.63,909.63,923.2,59.29,60.72,71.61,37.16,32.91,35.7,0,0.4827779396275464,0.4903805212558546,0.2186596598166864,0.19243999731080386,0.21324205006386845,0.23388163054926836,0.3052302997706713
5140,10352.52,57,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5141,2141.9,28,0,0,2,228.22,376.26,365.27,401.14,407.93,748.7,152.72,0.0,52.94,24.02,356.98,411.96,1,0.6504505345721089,0.8095475979270741,0.8127176805639853,0.8294644941407162,0.8243335356459218,0.8934497408842617,0.803327263955678
5142,13922.36,37,0,0,0,737.74,737.74,356.98,737.74,356.98,356.98,737.74,356.98,737.74,356.98,356.98,374.83,0,0.9743592321991388,0.9743592321991388,0.9470104206470742,0.9743592321991388,0.9470104206470742,0.9470104206470742,0.9606848264231064
5143,5711.74,27,0,0,0,5692.46,5308.02,4215.33,4026.85,2183.95,3532.71,356.98,356.98,179.28,285.59,3563.48,178.49,0,0.3815002083428167,0.6176384079107242,0.2949871667828017,0.2619884658615413,0.07068248904887116,0.003375503786937036,0.271695373622282
5144,1784.92,25,0,0,0,1822.19,1793.16,1666.29,1605.78,763.91,744.63,89.25,107.38,35.7,27.17,28.56,25.13,0,0.5828216390650561,0.5720200345113506,0.10036304148085072,0.06646236245882174,-0.004616453398471645,-0.020880487640902664,0.21602835607945084
5145,7853.64,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5146,1784.92,54,0,0,0,594.31,578.31,557.68,509.67,461.58,416.14,56.69,52.94,21.81,16.35,14.39,12.53,0,0.7668578983932054,0.7414001747977501,0.7144577908253591,0.6875602267888759,0.6760022858167313,0.6670382986352329,0.7088861125428592
5147,3212.85,35,0,0,0,2574.28,2636.47,2696.15,2760.09,3064.77,3151.81,124.94,124.94,130.37,356.98,142.79,0.0,0,0.01899870831193488,0.04608992016434005,0.14092161165320502,0.16082294536003855,0.17939835348677968,0.19875499945531214,0.12416442307193508
5148,8924.59,42,0,0,0,1474.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,0.8348002541293214,0.9724667090215536
5149,4283.8,34,1,0,0,0.0,0.0,13.17,0.0,267.38,33.59,0.0,13.17,1.96,267.38,33.59,10.0,0,0.9921588309444884,0.9375834539427612,1.0,0.9969256267799615,1.0,1.0,0.9877779852778684
5150,356.98,22,0,0,0,334.07,282.95,332.35,339.13,346.27,356.98,43.41,99.96,6.78,7.14,10.71,0.0,0,0.0,0.030001680766429593,0.05000280127738255,0.06899546193064035,0.20737856462546927,0.06417726483276381,0.0700926289054476
